loc_x,eminox,emivoc
119033.0,2.4005881933333333e-10,1.1852931734999999e-10
119035.0,1.8871633316666667e-10,1.284988583e-10
119037.0,2.8907664433333337e-10,1.5132221835e-10
119041.0,9.077687843333333e-11,9.21422014e-11
119043.0,3.59203793e-11,4.3800359283333336e-11
119045.0,1.4498122183333333e-11,4.2519736576666665e-11
119047.0,1.7551588258333332e-11,5.0278937273333336e-11
119049.0,4.075241425e-11,4.5174600111666665e-11
119051.0,2.5854396866666665e-11,4.8220064200166665e-11
119053.0,2.8674585196666665e-12,5.8269105262e-11
119055.0,8.790563628333333e-13,3.6836061121466665e-11
119057.0,9.774484998333334e-13,2.54118558495e-11
119059.0,4.717629405e-13,3.1400813140849995e-11
119061.0,7.302099878333334e-13,3.663772698626667e-11
119063.0,2.5426389187833333e-12,4.741468841088333e-11
119065.0,6.1253138363000005e-12,7.276494666396667e-11
119067.0,3.0747871498233336e-12,4.2079650693465e-11
119069.0,4.688212755833333e-13,1.0627012568666667e-11
119071.0,2.899469302833333e-13,5.383786978855667e-12
119073.0,1.8949619848333333e-13,1.1696380849316668e-12
120967.0,1.9695704293333334e-12,5.5165690475e-11
120969.0,6.945050904999999e-13,6.432039942666666e-11
120971.0,6.691307795000001e-13,5.8082505113333334e-11
120973.0,2.7524446316666664e-12,8.312192023333333e-11
120975.0,3.121160351666667e-12,1.0272940949999999e-10
120977.0,3.524019828e-12,1.4829203010000002e-10
120979.0,6.059698461666666e-12,1.6911820204999998e-10
121001.0,7.077422811666666e-12,4.071853338333333e-10
121013.0,2.8986469333333332e-11,1.0795926448333334e-10
121015.0,7.179433204999999e-11,4.6553884483333334e-10
121017.0,3.085308796666667e-11,4.1413753433333333e-10
121023.0,1.0356442326666666e-10,3.9510921516666667e-10
121029.0,2.7254800516666667e-10,2.7344136956666664e-10
121031.0,7.390821713333333e-10,2.439607238333333e-10
121037.0,1.8275009483333332e-10,5.5775737766666665e-11
121041.0,1.354578315e-10,7.69209871e-11
121043.0,4.10772199e-11,4.2988694e-11
121045.0,2.4016841850000002e-11,3.770415096833334e-11
121047.0,1.7161492815e-11,5.059516198833333e-11
121049.0,1.4414641541666667e-11,5.520925968333333e-11
121051.0,8.087276251666668e-12,5.6484060095e-11
121053.0,3.084419435e-12,5.209568721616667e-11
121055.0,1.2516345291666666e-12,4.072273517901667e-11
121057.0,1.2785577643333334e-12,3.0424466520950003e-11
121059.0,5.08535229e-13,3.273311905575e-11
121061.0,1.9286261356666667e-12,4.39842592365e-11
121063.0,4.051483712666667e-12,5.696854824581667e-11
121065.0,2.9153467511666666e-12,3.932360480306667e-11
121067.0,1.04806165915e-12,2.4099809882069997e-11
121069.0,4.3551540843333335e-13,1.2723932185544999e-11
121071.0,2.4983012105e-13,5.480399644835e-12
122967.0,3.7245394430000005e-12,4.4219769555e-11
122969.0,4.4455456549999997e-13,5.4462889275e-11
122971.0,1.1712288186666668e-12,5.48789691e-11
122973.0,2.5828926066666666e-12,9.0691869225e-11
122975.0,3.0114344203333333e-12,1.3179208632166667e-10
122977.0,2.756550968833333e-12,1.3931941223333334e-10
122979.0,4.497828417333334e-12,2.1511834006666667e-10
122981.0,1.0215776328333333e-11,2.7742572756666666e-10
122983.0,1.7630378368333332e-11,1.4152151061666666e-10
123041.0,2.307136455e-10,1.4297212256666667e-10
123043.0,1.1621168436666666e-10,5.169918011666667e-11
123045.0,7.765208731666667e-11,3.117886563666667e-11
123047.0,8.464351888333334e-11,3.9165684525e-11
123049.0,1.5843792791666668e-11,6.0826649755e-11
123051.0,6.213287935e-12,6.779727194066666e-11
123053.0,6.238857326666667e-12,6.553928241216666e-11
123055.0,2.0611886395e-12,4.4035730724499996e-11
123057.0,2.5992861933333336e-12,2.954473012965e-11
123059.0,3.971790719166667e-13,3.12626697392e-11
123061.0,1.0141194066e-12,3.629091738275e-11
123063.0,5.921974894833333e-12,7.030351543653334e-11
123065.0,2.1123913363333332e-12,3.0456048029633336e-11
123067.0,9.988530033333333e-13,1.9427101162633332e-11
123069.0,6.637499656666668e-13,1.5395076925688334e-11
123071.0,2.8063758946666666e-13,5.70105730527e-12
124969.0,1.0253855358333332e-12,4.456076439166667e-11
124971.0,1.4892664325e-12,6.546617875833333e-11
124973.0,3.7133152883333335e-12,1.1781212081666667e-10
124975.0,3.143029297e-12,1.4845967869166667e-10
124977.0,1.8183014221666667e-12,1.6538927573333334e-10
124979.0,3.5280682896666665e-12,2.2646643938333335e-10
124981.0,8.488618898333333e-12,3.0382926655e-10
124983.0,1.845117079e-11,4.2032745433333334e-10
124991.0,2.3770762783333335e-11,1.8494674623333334e-10
125007.0,1.9538177733333333e-11,4.698058703333334e-10
125011.0,9.817471068333333e-12,1.555641608e-10
125041.0,8.334366623333333e-11,2.27934133e-10
125043.0,1.2256338353333334e-10,9.503155106666666e-11
125045.0,1.1206188345e-10,5.3618243e-11
125047.0,1.5168803683333334e-10,5.503425458333333e-11
125049.0,3.774883138333333e-11,4.4477970951666663e-11
125051.0,9.42466565e-12,7.133408891999999e-11
125053.0,6.776044779999999e-12,8.994085784333333e-11
125055.0,1.542349342e-12,4.117630346566667e-11
125057.0,1.5740927141666668e-11,3.073928391433333e-11
125059.0,5.94369879e-13,3.1121392636633336e-11
125061.0,8.020858541333333e-13,3.382119589535e-11
125063.0,5.941982389166666e-12,6.984832162203332e-11
125065.0,2.0382978558333333e-12,2.7549508545216667e-11
125067.0,9.574214503333334e-13,2.1972720274048332e-11
125069.0,7.944764026666666e-13,1.5698709231541666e-11
125071.0,3.3644868896666665e-13,5.46050564042e-12
125073.0,2.1048649916666667e-12,1.0941250232666667e-12
126969.0,1.5368063492500001e-12,3.5223474915000004e-11
126971.0,1.4562765035e-12,7.745487045833333e-11
126973.0,2.1193251358333333e-12,1.1968340786666665e-10
126975.0,2.5578926584999998e-12,1.3289010043333335e-10
126977.0,1.7776721113333335e-12,1.698666291333333e-10
126979.0,4.1678758265e-12,2.3278509441666667e-10
126981.0,9.180396663333333e-12,2.9016436208333336e-10
126983.0,1.6500332261666666e-11,4.636805964166667e-10
126985.0,1.9351270054999998e-11,4.020201723333333e-10
127035.0,6.460211481666668e-11,8.232453053333333e-11
127037.0,1.3416677316666666e-10,1.3205210428333332e-10
127039.0,7.444786221666667e-11,1.6373053771666665e-10
127041.0,2.697653651666667e-11,1.8610307311666666e-10
127043.0,8.274976544999999e-11,1.3435470968333334e-10
127045.0,1.6924773833333335e-10,8.821912145e-11
127047.0,5.20814065e-11,6.554128165e-11
127049.0,2.8691346966666665e-11,6.352142476333333e-11
127051.0,1.0424372563333333e-11,6.790196209666667e-11
127053.0,4.81180336e-12,8.7959248065e-11
127055.0,9.02950616e-13,3.7633621518833336e-11
127057.0,7.803889475833333e-13,2.8943360576433334e-11
127059.0,4.280758955e-13,2.947393161455e-11
127061.0,1.2998853435e-12,3.6605993688833334e-11
127063.0,6.5942970641666665e-12,7.340176185681667e-11
127065.0,1.1988999116666666e-12,2.7188379403516665e-11
127067.0,8.086879086666667e-13,2.0251132195908334e-11
127069.0,5.909668628333334e-13,1.3998625630278334e-11
127071.0,6.114515233333333e-13,4.746624157803334e-12
127073.0,3.1411192216666667e-12,7.781654009166666e-13
128969.0,2.0255248310000002e-13,3.170653644e-11
128971.0,3.624985319e-13,9.457005393333333e-11
128973.0,2.4358321081666667e-12,1.1379512473333333e-10
128975.0,3.605440235e-12,1.22819284e-10
128977.0,3.0740329691666667e-12,1.870512761e-10
128979.0,6.206181291666667e-12,2.7180437605e-10
128981.0,1.3086603604999999e-11,3.7570837453333333e-10
128983.0,1.3378377866666667e-11,3.960845950833333e-10
128985.0,1.5944875998333334e-11,2.8801825466666667e-10
128997.0,1.1735827283333333e-11,2.0034440283333334e-10
129037.0,4.29760493e-11,1.4008352226666667e-10
129041.0,2.257563545e-11,1.1638723021e-10
129043.0,2.7289784183333337e-11,1.5826027038333332e-10
129045.0,4.609850325e-11,1.2952591246666667e-10
129047.0,4.144304075e-11,9.965915143333334e-11
129049.0,1.1711021635e-11,8.799460659833334e-11
129051.0,1.5013682395e-11,7.219348344966668e-11
129053.0,1.3604749063333334e-12,5.921812839783334e-11
129055.0,1.0164196756666666e-12,3.739995102256667e-11
129057.0,6.464343305333334e-13,2.8601570701266668e-11
129059.0,1.3537625857999998e-12,3.9734005272083336e-11
129061.0,3.0422033366666664e-12,4.462373797983333e-11
129063.0,2.194983636666667e-12,3.152085808616667e-11
129065.0,4.393821959166667e-13,2.0252206825526666e-11
129067.0,3.7487789011666667e-13,1.2860113588158333e-11
129069.0,3.185267070333333e-13,8.587749939681668e-12
129071.0,3.827715015e-13,3.887649800506667e-12
130969.0,1.9865371581666666e-13,3.7282252336666665e-11
130971.0,4.609617625e-13,7.771366047333334e-11
130973.0,3.4205147533333333e-12,1.0221627879166667e-10
130975.0,5.6560614966666666e-12,1.17120315e-10
130977.0,6.1969213449999995e-12,2.0739584083333332e-10
130979.0,6.941092703333333e-12,2.9428091186666665e-10
130981.0,1.2339173566666666e-11,3.7366325991666665e-10
130983.0,1.4475032665e-11,3.4684646243333333e-10
130985.0,2.2070804218333334e-11,3.994574716666667e-10
130987.0,2.9792969855e-11,3.8135590533333334e-10
130999.0,1.9136761583333335e-12,3.000312156666667e-10
131033.0,8.395035945e-11,1.7284302975e-10
131043.0,3.6243579566666664e-11,1.3738896003333333e-10
131045.0,6.120538075e-11,1.108123767e-10
131047.0,7.11782195e-11,8.033124915e-11
131049.0,7.902615968333333e-12,1.1632505393e-10
131051.0,3.439276193333333e-12,7.307926170166666e-11
131053.0,1.4824457468333333e-12,5.342381475583333e-11
131055.0,9.696382926e-13,3.4811030732583334e-11
131057.0,4.709304589000001e-13,2.73438815941e-11
131059.0,3.834306682866666e-12,6.22506934684e-11
131061.0,4.7144359783333334e-12,5.466785124966666e-11
131063.0,3.495015088333333e-12,3.6756619002999994e-11
131065.0,4.243256804166667e-13,1.996696231972667e-11
131067.0,3.8025617870000003e-13,1.5391963391355e-11
131069.0,2.9610555943333335e-13,1.0727647094296667e-11
132969.0,6.633748301666666e-13,5.0467443020000004e-11
132971.0,8.892141606666666e-13,6.070484615166667e-11
132973.0,3.1519264266666666e-12,7.4052779325e-11
132975.0,5.9618422949999994e-12,1.2290551484166667e-10
132977.0,7.985374825e-12,2.1637419185e-10
132979.0,8.351570036666667e-12,2.8092610135e-10
132981.0,9.962756443333333e-12,3.163528687666667e-10
132983.0,1.6837696646666666e-11,3.3621542075e-10
132985.0,1.7794869363333333e-11,4.0052093183333337e-10
132987.0,2.9819882646666664e-11,4.872127616666667e-10
132997.0,3.1736106200000004e-12,3.115674445e-10
132999.0,7.311558826666666e-12,3.417489981666667e-10
133033.0,3.8804400716666664e-11,1.1007583046666667e-10
133035.0,7.08543301e-11,1.454819000166667e-10
133043.0,2.0334121183333332e-11,9.093963351666666e-11
133045.0,2.6836173433333332e-11,1.0625541058333333e-10
133047.0,2.6103424866666665e-11,8.568169851833334e-11
133049.0,5.196079715e-12,1.1872342625333332e-10
133051.0,1.418363806e-12,6.436394174150001e-11
133053.0,1.5651520505e-12,4.4731455333433335e-11
133055.0,1.51632843695e-12,3.9140751864333333e-11
133057.0,5.132685236333334e-13,2.6495148530033332e-11
133059.0,3.17589202835e-12,5.615604671603334e-11
133061.0,5.7780744283333335e-12,6.480086949836667e-11
133063.0,2.6909953058333333e-12,4.444147954048333e-11
133065.0,4.882142691333333e-13,1.9685893307288333e-11
133067.0,4.0809524135e-13,1.798028972898e-11
133069.0,3.4665801705e-13,1.2818280292528334e-11
133071.0,2.8960324285000003e-13,4.528147605321667e-12
134967.0,2.9739827216666667e-12,2.8538137146666667e-11
134969.0,1.0981240001666669e-12,4.365996231166667e-11
134971.0,1.8188888716666668e-12,3.5000035261666666e-11
134973.0,2.344173935e-12,6.532412808e-11
134975.0,4.87565009e-12,1.4454216745e-10
134977.0,8.506161628333333e-12,1.940868455e-10
134979.0,1.0126572146666667e-11,2.2721670275000002e-10
134981.0,8.070238741666666e-12,2.0585925085e-10
134983.0,1.6385572226666666e-11,3.529273688833333e-10
134985.0,1.7443163161666667e-11,3.4928004549999997e-10
134987.0,2.3561109685000002e-11,3.5751917766666663e-10
135035.0,1.45187253e-10,1.9755869731666666e-10
135045.0,8.581942143333332e-12,1.1963401539166666e-10
135047.0,1.305682939e-11,1.1952720438666668e-10
135049.0,1.5005757385e-11,9.717099735333334e-11
135051.0,1.1048553091666666e-12,7.828971085633332e-11
135053.0,1.0221346816666667e-12,5.453678584966666e-11
135055.0,1.4870473145166666e-12,4.3003573622166665e-11
135057.0,6.860953471833333e-13,2.7252363051766666e-11
135059.0,1.3453002317333332e-12,3.696151797115e-11
135061.0,7.169249873333333e-12,7.206636069918334e-11
135063.0,1.8443768963333334e-12,3.578162559535e-11
135065.0,5.750662861666667e-13,1.9676292498633335e-11
135067.0,4.419040898e-13,1.9024552849874998e-11
135069.0,3.6864130776666663e-13,1.3824537430966666e-11
135071.0,3.1580354733333334e-13,3.911358537821666e-12
136965.0,8.297735038333334e-12,1.200321325e-11
136967.0,6.183005596666667e-12,4.542406538e-11
136969.0,3.651199793333333e-12,4.016516147666667e-11
136971.0,2.0139344866666667e-12,2.8804865176666667e-11
136973.0,1.7896824316666667e-12,2.7707891155e-10
136975.0,4.0688780383333336e-12,1.721834889e-10
136977.0,6.734737223333334e-12,1.905684133e-10
136979.0,8.029346884999999e-12,1.3647443913333335e-10
136981.0,7.826748726666666e-12,1.4062018011666667e-10
136983.0,1.5558843015000003e-11,2.6794741766666667e-10
136997.0,5.12931542e-12,4.839290923333333e-10
137035.0,1.3497879466666665e-10,1.9975063329999998e-10
137037.0,5.1778552283333334e-11,1.0620695929833333e-10
137047.0,2.66844268e-12,1.0799085236166666e-10
137049.0,1.1703361773333335e-11,9.4305394795e-11
137051.0,1.9579204116666665e-12,8.232940482833333e-11
137053.0,1.7425353554833333e-12,8.094250975416666e-11
137055.0,6.032674566333333e-13,2.6082996222833332e-11
137057.0,6.472616781666667e-13,3.123030092716667e-11
137059.0,7.182035908333334e-13,2.7656258158716666e-11
137061.0,2.6926663386666667e-12,4.248780798556666e-11
137063.0,1.2959513711666667e-12,2.9462167525533335e-11
137065.0,5.06454721e-13,1.8072971604833334e-11
137067.0,4.645488212e-13,1.8019634000951666e-11
137069.0,3.5543827095e-13,1.2819000500373334e-11
137071.0,4.0454188716666665e-13,3.0179279325783334e-12
138965.0,1.1929559451666666e-11,3.2628490999999996e-11
138967.0,4.678426636666666e-12,5.3197405550000004e-11
138969.0,3.4939534050000003e-12,6.949432467666667e-11
138971.0,3.658353496666667e-12,6.190365613833333e-11
138973.0,4.5510245783333334e-12,2.0982078718333334e-10
138975.0,4.104231455e-12,1.0019176436666667e-10
138977.0,5.1489279866666664e-12,1.138998371e-10
138979.0,6.649733083333334e-12,1.0712072855e-10
138981.0,7.409067936666668e-12,2.5799874555e-10
138983.0,9.332140838333333e-12,1.284057047e-10
138993.0,9.687285521666668e-12,4.271014973333333e-10
138995.0,6.377330423333334e-12,5.237546988333333e-10
138997.0,7.407253546666667e-12,5.611185203333333e-10
139035.0,1.7814313233333333e-10,1.1920997826666666e-10
139037.0,9.810493625000001e-11,2.0767932325000002e-10
139049.0,2.715530925e-12,7.929950853333333e-11
139051.0,2.3540225083333337e-12,8.3884917565e-11
139053.0,2.755199247e-12,7.973637184383333e-11
139059.0,4.2281112626666665e-13,2.44810685367e-11
139061.0,6.259495028333333e-13,2.25341400319e-11
139063.0,4.848667545e-13,1.73742009042e-11
139065.0,3.587911741666667e-13,1.4828993434673333e-11
139067.0,3.916757180666667e-13,1.4018546084838333e-11
139069.0,2.9322429278333337e-13,1.0991773111224999e-11
139071.0,3.67238731e-13,3.002218432556667e-12
139075.0,1.84417411e-13,4.663496147666667e-14
140963.0,9.628895625e-12,4.0984576858333335e-11
140965.0,8.01798319e-12,5.1059070846666663e-11
140967.0,1.9621764766666668e-12,6.471152265333334e-11
140969.0,2.2948474933333332e-12,8.553496402166667e-11
140971.0,4.9913724016666665e-12,7.9261141525e-11
140973.0,6.135284158333333e-12,6.152771842166666e-11
140975.0,5.181672783333333e-12,7.133536423333333e-11
140977.0,5.5188582350000004e-12,7.266871603333334e-11
140979.0,5.5602089716666665e-12,1.0040295193333333e-10
140981.0,6.8734678550000004e-12,2.9346908626666666e-10
140983.0,9.165119916666668e-12,1.7687388885e-10
140991.0,1.1722436538333333e-11,3.0134131016666667e-10
140993.0,6.6075547166666674e-12,6.736318859999999e-10
140995.0,5.072913281666667e-12,6.00463077e-10
140997.0,8.194881261666667e-12,5.031554366666667e-10
141039.0,4.1051397166666665e-11,1.1179945349999999e-10
141043.0,6.282044073333333e-11,7.2750874275e-11
141059.0,4.901171320166667e-13,2.8172218516333333e-11
141061.0,4.6935074885e-13,2.1070914148021666e-11
141063.0,1.502677141e-12,1.7265779954166665e-11
141065.0,4.917621578166667e-13,1.4027809439071666e-11
141067.0,3.3783341386666664e-13,1.3847942350851667e-11
141069.0,2.652934261e-13,1.0549998383571666e-11
141071.0,3.7939721e-13,3.40545048399e-12
141075.0,3.4627177533333335e-13,5.117552048166667e-14
142963.0,1.3784774868333334e-11,5.0426869573333335e-11
142965.0,6.567722883333333e-12,6.076569665833334e-11
142967.0,1.2904966416666665e-12,8.296145923333334e-11
142969.0,1.5962784083333334e-12,8.593294355000001e-11
142971.0,3.54308291e-12,9.982592045833334e-11
142973.0,4.173156351666667e-12,1.0538769117e-10
142975.0,5.14346498e-12,1.1684803686666667e-10
142977.0,5.533653523333333e-12,8.686793129166667e-11
142979.0,5.246831856666667e-12,9.719616761666668e-11
142981.0,8.411526185e-12,2.6622119018333333e-10
142983.0,1.3372796713333333e-11,2.9382427056666667e-10
142985.0,2.2811908943333336e-11,2.966337359166667e-10
142987.0,2.1757858139999998e-11,1.6786732681666666e-10
142991.0,5.043360681666666e-12,2.8601118449999996e-10
142993.0,4.739560715e-12,6.020078433333334e-10
142995.0,7.596896933333334e-12,5.82022881e-10
143043.0,3.694646296666666e-11,9.156593554166667e-11
143047.0,9.433090361666666e-12,2.2574962086666667e-11
143051.0,3.1793052100000003e-12,3.361371794166667e-11
143053.0,7.2600129383333335e-12,1.9611115135e-11
143061.0,4.893494483833333e-13,2.2341319397033333e-11
143063.0,1.9770637616666666e-12,1.8671343937e-11
143065.0,5.206486862666666e-13,1.4191002214476666e-11
143067.0,4.2211401495e-13,1.5781675305276666e-11
143069.0,4.214976693333333e-13,1.0143606174579999e-11
143071.0,4.4083065933333333e-13,3.40523278047e-12
143075.0,6.589357510000001e-13,6.8306843535e-14
144959.0,7.456773023333333e-12,2.2206570296666667e-11
144963.0,3.567447358333333e-11,9.12625261e-11
144965.0,7.040627343333333e-12,7.971007829166667e-11
144967.0,3.407474586666667e-12,1.1769900415e-10
144969.0,3.45508477e-12,1.41999489175e-10
144971.0,3.0048894516666666e-12,1.5684107952500001e-10
144973.0,2.0988365583333333e-12,2.0288556391666668e-10
144975.0,3.728965908333333e-12,1.6343057183333334e-10
144977.0,5.4326466883333336e-12,1.5309377898333332e-10
144979.0,6.07336089e-12,1.3439540798333333e-10
144981.0,8.117163113333333e-12,1.5387443868333336e-10
144983.0,1.2903805686666666e-11,2.1636010031666665e-10
144985.0,1.8911805001666666e-11,1.5285181425e-10
144993.0,6.693515426666667e-12,5.105113428333333e-10
144995.0,1.200779353e-11,4.703212128333333e-10
145043.0,1.6646214866666668e-11,3.7846525238333334e-11
145061.0,3.4995499496666665e-13,2.0329697714516667e-11
145063.0,2.10567464e-12,1.9956913859333333e-11
145065.0,5.608134613833333e-13,1.5669261764605e-11
145067.0,4.764769425666667e-13,1.7741515513005002e-11
145069.0,6.01104257e-13,8.611200312575e-12
145071.0,6.456887426666667e-13,3.081824047418333e-12
146957.0,7.1108241949999995e-12,5.2261754116666665e-11
146959.0,9.474747398333332e-12,3.8368788058333336e-11
146963.0,1.5871673148333332e-11,1.621262639e-10
146965.0,9.7530054e-12,9.975158418333334e-11
146967.0,8.151614483333332e-12,9.6427768015e-11
146969.0,5.705899236666667e-12,1.5052445385833334e-10
146971.0,4.62552221e-12,1.8375751074333334e-10
146973.0,3.2541132433333334e-12,2.5854552363333335e-10
146975.0,7.1011998450000006e-12,2.4857188581666665e-10
146977.0,5.18338204e-12,2.0250365946666668e-10
146979.0,8.263382036666667e-12,1.8420484921666667e-10
146991.0,7.025342715000001e-12,3.428198411666666e-10
147061.0,6.242912929999999e-13,1.9001800575933333e-11
147063.0,1.1980592526666667e-12,1.5716719781833332e-11
147065.0,4.842885472833333e-13,1.7959448815656665e-11
147067.0,5.2772951e-13,1.7864600249556668e-11
147069.0,5.75177736e-13,7.876894276318334e-12
147071.0,8.205963956666666e-13,2.545829990803333e-12
148963.0,9.429276514999999e-12,1.7369531921666667e-10
148965.0,1.6081387635e-11,1.0589558588333332e-10
148967.0,1.7709984291666666e-11,1.1203710248333333e-10
148969.0,9.47169669e-12,1.4916712176666666e-10
148971.0,7.542793141666666e-12,1.4715577810833333e-10
148973.0,4.870080943333334e-12,1.7841390171666665e-10
148975.0,7.88422566e-12,2.2294383268333333e-10
148977.0,5.3933949999999996e-12,1.897123845e-10
148979.0,7.886036715e-12,1.3196060803333335e-10
149061.0,1.0211244945000001e-12,1.8750693414666665e-11
149063.0,4.482307805e-13,1.7559788953716666e-11
149065.0,7.9525528435e-13,2.415837322991333e-11
149067.0,5.419431225e-13,1.5686130247523334e-11
149069.0,3.60720661e-13,6.907896657858333e-12
149071.0,5.926762388333334e-13,2.3823568576650002e-12
149075.0,5.531326938333333e-13,6.020482206500001e-14
150967.0,8.821364248333332e-11,1.8981242176666665e-10
150969.0,2.2633089633333334e-11,1.5638949171666666e-10
150971.0,9.353488681666667e-12,1.5369026448333333e-10
150973.0,1.1246218545e-11,1.3007463381666666e-10
150975.0,1.843101025e-11,1.8714670520000002e-10
151061.0,9.105041923333334e-12,1.9611825943e-11
151063.0,5.94315795e-13,2.3008863263833334e-11
151065.0,2.163629382e-12,3.676516339510667e-11
151067.0,9.267572001666668e-13,1.754339805264333e-11
151069.0,7.736759253333334e-13,5.80039554258e-12
151071.0,5.075168708333334e-13,1.8633315019316666e-12
152969.0,9.315137140000001e-12,1.1325191403333333e-10
152971.0,1.5012777875e-11,1.2490557586666664e-10
152973.0,5.211583506666667e-11,1.1495817263333333e-10
153061.0,7.555213158333332e-13,1.66579677954e-11
153063.0,1.4390161881666667e-12,2.7660921061183335e-11
153065.0,7.596603364833333e-13,2.5592271311624998e-11
153067.0,8.966924633333334e-13,1.8084956348995e-11
153069.0,1.5386880793333331e-12,1.2149571068556667e-11
155061.0,5.199597986666667e-13,1.9944838829833334e-11
155063.0,4.3430847866666666e-13,1.9116026429633333e-11
155065.0,6.661090853166667e-13,2.3275037865361667e-11
155067.0,5.988899408e-13,1.8078336436735e-11
155069.0,8.518177483333333e-13,5.5026442811983334e-12
155071.0,3.2069385516666666e-13,1.63396570174e-12
156993.0,4.4938533816666663e-13,5.044273633333333e-11
157053.0,2.7324183133333336e-12,5.5559567911666665e-11
157055.0,1.1351574466666666e-12,6.160252489166667e-11
157057.0,6.055616145e-13,3.759634361283333e-11
157063.0,3.529528429166667e-13,1.5795866913483333e-11
157065.0,7.861755262166666e-13,2.132895742592e-11
157067.0,4.4561729218333333e-13,1.6980968292656668e-11
157069.0,7.670988173333334e-13,5.929705698173334e-12
157071.0,2.943078921666667e-13,1.4430630438433333e-12
159055.0,9.914835648333333e-13,5.649478802666667e-11
159057.0,5.950436411666667e-13,5.556512772333333e-11
159063.0,2.2099094635e-13,1.3544142205566668e-11
159065.0,8.097894622999999e-13,1.7693678985228335e-11
159067.0,4.649917166333334e-13,1.6887466222863334e-11
159069.0,9.086055628333334e-13,5.62819005201e-12
160991.0,4.917514428333334e-13,1.9154928816666667e-11
161055.0,8.874728236666666e-13,3.569648893833333e-11
161057.0,7.133619480000001e-13,5.300968181e-11
161059.0,6.637555528333334e-13,3.908263100233334e-11
161061.0,2.5257763099999997e-13,1.2572112216833333e-11
161063.0,4.0689839178333336e-13,1.7588775221833337e-11
161065.0,6.202443299e-13,1.3255661140213333e-11
161067.0,5.431842067333333e-13,1.7181565035821665e-11
161069.0,8.804869444999999e-13,5.787126389483334e-12
163059.0,8.726790083333333e-13,2.4056956275666666e-11
163063.0,5.013689233666666e-13,1.9144450682333333e-11
163065.0,5.55782386e-13,9.981106230736666e-12
163067.0,6.3057083935e-13,1.6335982089516664e-11
163069.0,3.399353328333333e-13,7.612039716201667e-12
164979.0,3.448813881666667e-12,1.3948087958333333e-11
165061.0,5.654240386666667e-13,2.5024100209583333e-11
165063.0,5.361782576e-13,1.912474874185e-11
165065.0,7.354651591833333e-13,1.1953387812548332e-11
165067.0,5.223565449333333e-13,1.224622419124e-11
165069.0,1.8378927206666667e-13,7.456736262183334e-12
166985.0,4.283816603333333e-13,1.0550724341666667e-11
167061.0,8.310862071666667e-13,2.2299573708833335e-11
167063.0,2.8161996223333335e-12,3.976425288381667e-11
167065.0,6.452840112666668e-13,1.3428383678425e-11
167067.0,2.699075980833333e-13,7.2010859325033336e-12
167069.0,1.8684624861666668e-13,6.285538822841667e-12
168955.0,6.56522488e-12,8.799237896666666e-11
169061.0,1.2106534223333333e-12,2.29213743905e-11
169063.0,2.617846023e-12,3.768637697803334e-11
169065.0,4.6677131535e-13,1.356097277165e-11
169067.0,2.2722955755e-13,5.687014765113334e-12
169069.0,1.6833647849999998e-12,5.351126868783333e-12
170955.0,6.05091078e-12,5.0232774449999995e-11
170957.0,5.3985317583333336e-12,9.574583515e-11
171061.0,1.4968061433333332e-12,1.53094865645e-11
171063.0,1.1235304061666668e-12,2.2129106194533334e-11
171065.0,9.019335683833333e-13,1.7581135799616668e-11
171067.0,1.8515910568333332e-13,5.0207431134733335e-12
171069.0,9.855402686666666e-13,5.194741728716666e-12
172957.0,1.0556450576666666e-11,7.173348831666666e-11
172959.0,5.179471e-12,4.241208845e-11
173063.0,6.283434281666667e-13,1.6609186802283336e-11
173065.0,7.256980188333334e-13,1.4587149657249998e-11
173067.0,2.0196919e-13,5.257355058228333e-12
173069.0,2.3037932866666667e-13,4.5612299062416665e-12
174959.0,1.1181506573333335e-11,3.874336395833333e-11
174961.0,1.3900264081666667e-11,7.632010533333333e-11
174963.0,2.9961191166666665e-11,2.7069134508333332e-11
175063.0,3.9625587666666666e-13,1.3078160002699999e-11
175065.0,5.158158078333333e-13,1.0142890958649999e-11
175067.0,1.7248787865e-13,4.29617944909e-12
175069.0,2.15163642e-13,3.5365082191899997e-12
176961.0,9.194376126666667e-12,6.537505151666666e-11
177063.0,4.892610688333334e-13,9.057031487833333e-12
177065.0,2.4788007916666666e-12,7.349906580000001e-12
177067.0,1.3310943915e-13,3.5290469824633333e-12
177069.0,2.2263115183333333e-13,2.922135779275e-12
179063.0,7.17557024e-13,5.962841202166666e-12
179065.0,4.0599869233333333e-13,2.9356125763333333e-12
179067.0,1.4102829378333335e-13,2.9860164775416665e-12
179069.0,4.990215879999999e-13,1.58135241844e-12
179071.0,5.247148823333333e-13,6.7821704125e-14
181067.0,1.0024042763333333e-12,2.576757892516667e-12
181071.0,1.22791364e-13,6.481691859833333e-14
183067.0,3.1174849066666665e-13,2.3093354741433335e-12
185065.0,3.455426276666667e-13,3.0336464074166666e-12
185067.0,4.2910502066666667e-13,1.9171246122583333e-12
187065.0,5.102463441666666e-13,5.7301404798166666e-12
195061.0,2.980896561666667e-12,2.1383927835e-11
195065.0,2.64320614e-12,1.2626172064833334e-11
197061.0,5.416754396666666e-12,4.4180096214999996e-11
197063.0,2.1169196150000003e-12,2.5687564767833334e-11
197065.0,1.9824649316666666e-12,1.5801063771333335e-11
