longitude,latitude,o3prod_mole_stacked,o3loss_mole_stacked
-29.0,59.0,299966.41484629485,251060.7431072286
-29.0,61.0,397602.12826409156,212223.08987560598
-29.0,63.0,288388.950120233,196639.1646687139
-29.0,65.0,255575.61460201538,162054.93335768403
-29.0,67.0,303912.55264193105,145583.39756305082
-29.0,69.0,162625.08352183652,209205.84837728093
-29.0,71.0,151208.79390743916,206096.52104626124
-29.0,73.0,140655.4090395489,180615.75077010793
-29.0,75.0,96097.20936304472,174263.8837127262
-29.0,77.0,98963.60824684064,165868.5303567333
-29.0,79.0,97026.03916297588,141331.15281720407
-29.0,81.0,119381.28648540843,117666.89107318272
-29.0,83.0,159396.81903144342,90630.5772834893
-29.0,85.0,99929.68689779352,79301.15476651848
-29.0,87.0,118864.62242293883,79543.8037834976
-29.0,89.0,106527.0462282848,78736.7012659371
-27.0,-89.0,19205.422071342065,23997.398259497397
-27.0,-87.0,20447.85565678741,26852.05369659104
-27.0,-85.0,22650.518626424542,32812.44792963958
-27.0,-83.0,25067.315639621032,39324.46059476638
-27.0,-81.0,28388.598076373262,43478.285150979515
-27.0,-79.0,35692.85422389551,54262.16826535885
-27.0,-77.0,105492.15263173514,70335.06513312428
-27.0,-75.0,211074.9082503954,67110.3816868021
-27.0,-73.0,151147.36211576787,83246.93728822189
-27.0,-71.0,103803.73655430482,93387.74523456291
-27.0,-69.0,85546.94901416528,98309.35584959066
-27.0,-67.0,60688.698333192915,101400.9757206663
-27.0,-65.0,52333.33027084146,107150.32402038192
-27.0,-63.0,51102.60714446861,109448.89631219234
-27.0,-61.0,44893.996250255004,105672.3512641306
-27.0,-59.0,39521.68073851495,87919.40922684349
-27.0,-57.0,35432.27111709846,79135.7812391425
-27.0,-55.0,36898.27229998759,87872.29615864147
-27.0,-53.0,38406.578652715114,98910.81786807817
-27.0,-51.0,40789.07204617451,113927.19952245429
-27.0,-49.0,46100.731202918076,133693.39248557237
-27.0,-47.0,55650.25033277392,159424.5767234131
-27.0,-45.0,71391.0185642386,194094.1792764549
-27.0,-43.0,97541.17774846846,238265.1491065912
-27.0,-41.0,136492.52479478339,289954.0399150658
-27.0,-39.0,200292.47490538695,350182.78159658867
-27.0,-37.0,224288.99941735514,413784.77802642644
-27.0,-35.0,337481.9097290071,494008.366264551
-27.0,-33.0,737835.9143509438,576023.4268112432
-27.0,-31.0,657188.8523399248,651180.5175335269
-27.0,-29.0,488210.5569547137,726490.3761717925
-27.0,-27.0,486463.9511148268,793797.7126662302
-27.0,-25.0,361057.0736702008,846452.5473668401
-27.0,-23.0,254740.18108115206,888227.4444033769
-27.0,-21.0,242792.4584441776,943752.0568966493
-27.0,-19.0,286332.077463578,1014914.0622220729
-27.0,-17.0,382874.59124662133,1096417.5557398037
-27.0,-15.0,358338.3842010481,1172779.000588767
-27.0,-13.0,368362.18338137324,1265844.6190068307
-27.0,-11.0,547160.7970062939,1383029.082670405
-27.0,-9.0,773953.0214268839,1481849.4488601536
-27.0,-7.0,765738.0607105312,1539138.6103172158
-27.0,-5.0,692957.8992562988,1573802.9702697834
-27.0,-3.0,629622.6940652692,1604247.0520175174
-27.0,-1.0,979059.2885388097,1667458.6497100678
-27.0,1.0,1582365.6315293377,1799840.2898642828
-27.0,3.0,1846046.025170348,1937261.2174216902
-27.0,5.0,1913305.6155081398,1998173.6624977966
-27.0,7.0,1924160.2917305848,2007001.15094341
-27.0,9.0,1832018.9265897518,2015551.6959349934
-27.0,11.0,1894379.824117901,2035738.0404655656
-27.0,13.0,1768123.0311504838,2029191.9637241405
-27.0,15.0,1520533.4819074115,1989538.287686569
-27.0,17.0,1311334.2227385829,1921555.9549622799
-27.0,19.0,1027503.2334814012,1821362.0581206782
-27.0,21.0,689639.9702578412,1714823.0835327466
-27.0,23.0,625939.2440718588,1606874.3662999975
-27.0,25.0,678191.7155301521,1511900.9699697145
-27.0,27.0,838610.475430546,1424206.4377182687
-27.0,29.0,996077.4364268568,1334687.073375262
-27.0,31.0,1110540.6743928161,1245808.9855842134
-27.0,33.0,1354428.975008696,1152832.109091517
-27.0,35.0,1525568.9003372362,1059860.7303673024
-27.0,37.0,1794019.6864864167,948070.1100889937
-27.0,39.0,1839114.949130646,850367.7173426499
-27.0,41.0,1630561.8945770056,757409.1718291958
-27.0,43.0,1315381.7651095465,666868.4253157559
-27.0,45.0,1218325.046206392,561176.5173830935
-27.0,47.0,1167159.875484795,467145.3397970976
-27.0,49.0,1005078.4938462011,407458.4182198242
-27.0,51.0,753528.639691142,363600.9817424869
-27.0,53.0,550337.5359259297,337701.78938147554
-27.0,55.0,450664.1338031445,306248.7418982909
-27.0,57.0,326314.22496495093,285203.1903013471
-27.0,59.0,303749.16575569485,257691.00085710644
-27.0,61.0,301935.186543776,230145.66248712855
-27.0,63.0,278946.8296686893,201186.1714458563
-27.0,65.0,312098.3422008239,156037.8924528733
-27.0,67.0,321719.7680854513,139230.71498698214
-27.0,69.0,193362.29671192856,190957.7132492102
-27.0,71.0,199862.35367199872,196444.4066650796
-27.0,73.0,171136.0935293463,172789.01046332272
-27.0,75.0,122801.95832995967,171299.51337359988
-27.0,77.0,104629.22021962696,163212.6262006753
-27.0,79.0,97261.21313168916,133450.8017719774
-27.0,81.0,103905.62081074346,113248.97249895903
-27.0,83.0,111552.31843552229,90817.34192843015
-27.0,85.0,88470.7080975571,80295.80961775573
-27.0,87.0,96365.80372242755,81248.52081953215
-27.0,89.0,98055.47747515434,79856.7523739194
-25.0,-89.0,19193.282893692296,23945.376281798213
-25.0,-87.0,20430.46606868655,26735.63222149405
-25.0,-85.0,22557.5112856918,32491.34287259534
-25.0,-83.0,24830.096041726494,38645.03039325655
-25.0,-81.0,28072.1274760445,42958.20622273998
-25.0,-79.0,33336.52925539461,53431.39672882401
-25.0,-77.0,57807.47018161581,68567.35026860927
-25.0,-75.0,200478.89223768955,74849.15148405229
-25.0,-73.0,111475.5540355486,83700.77863620411
-25.0,-71.0,87881.40729944185,94855.94253543475
-25.0,-69.0,71498.9309157146,98148.31521882642
-25.0,-67.0,55021.023197802606,100541.9196316574
-25.0,-65.0,49834.4617446775,106444.22265801328
-25.0,-63.0,47829.78883349735,108730.69671175441
-25.0,-61.0,45883.40342049315,106444.39157026603
-25.0,-59.0,41368.61842136426,88834.97499424632
-25.0,-57.0,32571.036046033078,78624.75090021802
-25.0,-55.0,33833.445418421754,86856.51644256391
-25.0,-53.0,35786.01581517092,98239.79281842652
-25.0,-51.0,38983.771087501234,112876.9760387609
-25.0,-49.0,46551.28963943171,132567.98311579562
-25.0,-47.0,54408.598903299346,158058.0408457098
-25.0,-45.0,67464.92010999838,192530.25736185873
-25.0,-43.0,82038.64438110233,234172.82151842647
-25.0,-41.0,131551.38578096978,288062.28712947
-25.0,-39.0,187781.46211608223,347716.237123185
-25.0,-37.0,212552.5345318539,409918.3408113936
-25.0,-35.0,357519.25472929253,493213.15022208326
-25.0,-33.0,790308.3128808248,572939.8636791104
-25.0,-31.0,530000.3650710549,646777.1882465272
-25.0,-29.0,532603.0455801262,723075.8698278747
-25.0,-27.0,461983.1824898725,784088.2908740634
-25.0,-25.0,311039.2625974663,831239.9031457326
-25.0,-23.0,232651.10742992788,873933.8687101861
-25.0,-21.0,240425.0848784701,928880.5340309844
-25.0,-19.0,281421.6783421355,995527.4928891084
-25.0,-17.0,340406.252588861,1073447.8768519002
-25.0,-15.0,402835.34300422226,1169172.4562509616
-25.0,-13.0,506076.82539361663,1282281.17401773
-25.0,-11.0,738434.1765798314,1392998.9398865374
-25.0,-9.0,725870.3152199625,1467098.3143971201
-25.0,-7.0,573928.796992764,1507760.6164675269
-25.0,-5.0,506330.671993344,1538478.3065189829
-25.0,-3.0,450823.1878298892,1568331.1753082573
-25.0,-1.0,523657.88976675266,1607497.8941984982
-25.0,1.0,576205.9323802456,1727950.5106322416
-25.0,3.0,879864.4849062714,1900366.9604494802
-25.0,5.0,1566982.8014079682,1986404.6794202314
-25.0,7.0,2026500.140780193,2007659.637001699
-25.0,9.0,1935453.8764222858,2036773.0629391058
-25.0,11.0,1826189.475639338,2071717.8753460315
-25.0,13.0,1842251.2186447484,2070666.3567224364
-25.0,15.0,1948554.8471160976,2025890.0960574434
-25.0,17.0,2109824.1932045184,1922692.1431370408
-25.0,19.0,1462102.2291266997,1886597.0553185532
-25.0,21.0,993015.0949104371,1801543.4930840165
-25.0,23.0,795373.43559318,1677523.803474243
-25.0,25.0,762887.5988431192,1558485.6368319998
-25.0,27.0,811134.4434110471,1454657.2230041358
-25.0,29.0,1057884.4078445556,1353613.893172173
-25.0,31.0,1140636.213228896,1253011.7045565262
-25.0,33.0,1366134.3778045245,1146965.7878995112
-25.0,35.0,1432279.6963490588,1060129.3300414884
-25.0,37.0,1751310.2315575765,944282.8151236201
-25.0,39.0,1752003.0589941447,851764.8044754281
-25.0,41.0,1617751.2800074413,758486.7364764434
-25.0,43.0,1359770.5068459245,673139.3241038916
-25.0,45.0,1258422.8898764073,573497.5727808479
-25.0,47.0,1218007.0633144425,480377.63939355046
-25.0,49.0,1017831.6792870924,417786.51935963077
-25.0,51.0,758745.6957558889,379687.2712267947
-25.0,53.0,524807.2940988442,355163.8781182205
-25.0,55.0,456751.1746387459,316743.0169848872
-25.0,57.0,356190.41469219775,293429.97850638145
-25.0,59.0,318543.0131728968,263785.2298553552
-25.0,61.0,262918.3328251773,239299.87279697982
-25.0,63.0,324962.53976657643,200360.3849206658
-25.0,65.0,453110.044602419,145277.82496567516
-25.0,67.0,405348.7089021956,123297.01812353464
-25.0,69.0,231636.2737900338,161890.897971334
-25.0,71.0,223959.31660410474,176091.1992944479
-25.0,73.0,220421.13235855263,160288.2591569481
-25.0,75.0,147726.40032301607,165784.5437803937
-25.0,77.0,108987.54659398895,153237.6937364921
-25.0,79.0,98050.04630164063,124869.84847124276
-25.0,81.0,103042.2580137203,108495.64599691589
-25.0,83.0,107698.3467243349,86031.85832941985
-25.0,85.0,88504.7253305769,81391.68304753068
-25.0,87.0,98297.06193986621,81492.19681298085
-25.0,89.0,95506.18215913408,80260.39475276931
-23.0,-89.0,19173.722427350247,23882.069026494446
-23.0,-87.0,20439.35717847903,26642.304746207436
-23.0,-85.0,22474.989057703795,32156.958540704374
-23.0,-83.0,24583.14569225964,37910.14298742195
-23.0,-81.0,27806.211162551095,42615.664158087755
-23.0,-79.0,32748.075537452463,52539.39309697686
-23.0,-77.0,38218.218003901486,66027.43707999356
-23.0,-75.0,86473.33429367995,76510.75016276864
-23.0,-73.0,104748.39228601434,81027.7812478872
-23.0,-71.0,89798.06912640008,95616.50105839911
-23.0,-69.0,71833.30858527723,98616.24344202316
-23.0,-67.0,53972.69673273246,99933.37143754821
-23.0,-65.0,50236.460992885724,105772.81202888819
-23.0,-63.0,51231.27180717265,108733.96931645299
-23.0,-61.0,48856.76325911799,105890.60222215358
-23.0,-59.0,43292.300126556416,87762.20954567946
-23.0,-57.0,30479.73035215933,77919.78054646387
-23.0,-55.0,31484.040466574577,86079.11565403367
-23.0,-53.0,33771.44115286301,97230.6889526705
-23.0,-51.0,37327.1817876117,111790.5286762822
-23.0,-49.0,44769.385716729594,131126.96768235526
-23.0,-47.0,52837.60880998532,157129.05849085626
-23.0,-45.0,71915.4525624567,192997.9033234278
-23.0,-43.0,92890.8297718712,235509.22692323648
-23.0,-41.0,157845.20809507786,288325.1366373365
-23.0,-39.0,213386.874905744,347416.154700673
-23.0,-37.0,238739.10142804432,411118.7910390095
-23.0,-35.0,481524.29775598255,496400.59176249994
-23.0,-33.0,916440.7820176282,565359.4204694993
-23.0,-31.0,486946.1094873812,642783.02401771
-23.0,-29.0,519769.0197467484,716953.0100985019
-23.0,-27.0,412480.30106886436,774346.0182671522
-23.0,-25.0,285745.3611735566,817679.7494851204
-23.0,-23.0,216104.65397438302,857462.3356297965
-23.0,-21.0,215120.58519451568,911433.1874173217
-23.0,-19.0,264145.8501814081,976087.2327566554
-23.0,-17.0,323425.574566832,1056060.827775813
-23.0,-15.0,469560.92407719686,1168065.2018002493
-23.0,-13.0,666237.8919572425,1288923.1599233812
-23.0,-11.0,747754.6214385043,1380180.5866351686
-23.0,-9.0,669726.5707367471,1447638.8758029265
-23.0,-7.0,426362.5266705952,1478191.3970506217
-23.0,-5.0,474073.3732879014,1530952.1046169337
-23.0,-3.0,486105.64620463975,1565912.4750240382
-23.0,-1.0,524576.6799391152,1590792.9745180653
-23.0,1.0,525776.1134064479,1693351.0112968592
-23.0,3.0,565314.2558221475,1845161.6399107373
-23.0,5.0,775729.323932815,1955903.674111251
-23.0,7.0,1239639.1357066939,2018705.04036599
-23.0,9.0,1702087.376888502,2071829.1104967361
-23.0,11.0,2104612.3637789604,2102238.879478941
-23.0,13.0,2231720.188782206,2095471.0863848897
-23.0,15.0,2184815.1854351875,2049580.9027803103
-23.0,17.0,1669942.7979543747,2032138.9943838182
-23.0,19.0,1674086.4403507437,1967505.0456394195
-23.0,21.0,1705902.9152889266,1854658.0314647437
-23.0,23.0,1351280.16092332,1748485.959848234
-23.0,25.0,1071082.8446532397,1620998.9008605492
-23.0,27.0,947779.7987049338,1500234.2606912823
-23.0,29.0,1135580.1296449832,1381634.5255796458
-23.0,31.0,1216059.0014944014,1269831.8662534517
-23.0,33.0,1397679.1720987582,1150764.073462383
-23.0,35.0,1426283.2063680647,1055652.3853004703
-23.0,37.0,1584842.4655721483,951816.9458969089
-23.0,39.0,1638303.0314490737,852346.8550517339
-23.0,41.0,1589330.3926295885,761131.2840679433
-23.0,43.0,1393313.2205457387,675574.9861188921
-23.0,45.0,1294352.0740255578,584678.0345329872
-23.0,47.0,1265535.8864519678,494839.00715924235
-23.0,49.0,1075839.6910440559,424902.6601983713
-23.0,51.0,793898.5616892584,388800.4880477278
-23.0,53.0,529960.9102549492,367320.86032243597
-23.0,55.0,437533.81501134665,332498.4369094971
-23.0,57.0,413585.2239895403,295110.8897313314
-23.0,59.0,338528.8063452992,268578.3017004341
-23.0,61.0,269412.94550269214,245995.24460657107
-23.0,63.0,408363.63287477737,189366.27268195586
-23.0,65.0,652645.3515037163,120159.59221376751
-23.0,67.0,493092.3019100391,115300.19086792396
-23.0,69.0,278991.79900650895,131212.03639219597
-23.0,71.0,311825.74079757236,139959.77885714587
-23.0,73.0,331129.4960839695,137474.35041515314
-23.0,75.0,185749.63831473872,153744.5274911484
-23.0,77.0,120647.34345321065,143152.39965381852
-23.0,79.0,102005.17051429808,118018.84892355594
-23.0,81.0,122044.08868829509,105712.02899698917
-23.0,83.0,123478.42575703665,81679.14553600845
-23.0,85.0,90774.70433510927,81634.92744449836
-23.0,87.0,106722.42390012172,80683.56245172916
-23.0,89.0,97155.37431307494,80163.20949069108
-21.0,-89.0,19150.253986605032,23811.183917991577
-21.0,-87.0,20448.825074114586,26540.754455494272
-21.0,-85.0,22349.253041086824,31783.141434480796
-21.0,-83.0,24351.427727549806,37181.86803830464
-21.0,-81.0,27607.135492973648,42294.99442341344
-21.0,-79.0,31723.044592747578,51330.78980637929
-21.0,-77.0,37718.43959423702,64375.70460335907
-21.0,-75.0,80091.16847044395,74827.12835735393
-21.0,-73.0,126624.69256634926,78366.86934266081
-21.0,-71.0,128542.97965185237,94623.50185697046
-21.0,-69.0,96634.34159324534,99111.57146032869
-21.0,-67.0,57351.832849909806,99986.40117760887
-21.0,-65.0,53483.195742345524,105450.53377547786
-21.0,-63.0,51672.596055576774,108164.40516779546
-21.0,-61.0,46935.9037951215,105029.29858110346
-21.0,-59.0,35491.930910635936,86083.69692255916
-21.0,-57.0,29000.568755720447,77299.12957150242
-21.0,-55.0,30310.783967194646,85391.265269752
-21.0,-53.0,32595.96041305156,96124.48467569142
-21.0,-51.0,35834.90955163526,110718.19806887921
-21.0,-49.0,41400.35585381436,129716.11466006954
-21.0,-47.0,51234.90028943115,156271.8520766337
-21.0,-45.0,91772.98495448274,194826.19219698143
-21.0,-43.0,112863.41767377053,236308.1170773376
-21.0,-41.0,151013.3417879953,284495.1295796728
-21.0,-39.0,217924.35180927618,343947.2270276655
-21.0,-37.0,253629.3351075039,411261.9941533504
-21.0,-35.0,545796.849791395,494429.66416007903
-21.0,-33.0,776387.437222848,564847.1458018421
-21.0,-31.0,417119.9950861781,638305.9629692596
-21.0,-29.0,513272.2752683609,713874.0240274929
-21.0,-27.0,369651.08402220847,766424.9497169297
-21.0,-25.0,260086.70303981527,805048.5937320981
-21.0,-23.0,194760.11892720658,843661.2349163814
-21.0,-21.0,225235.3453099038,902162.5362051
-21.0,-19.0,260000.32782731872,963939.3546242049
-21.0,-17.0,350266.1955385444,1048167.6602236044
-21.0,-15.0,512601.29661984486,1162071.059230967
-21.0,-13.0,752621.0347359524,1278456.078286332
-21.0,-11.0,695846.2682849434,1359142.5651522693
-21.0,-9.0,511727.38651863084,1415293.5402100054
-21.0,-7.0,363540.80255931185,1461876.8899829683
-21.0,-5.0,427742.39240801067,1528466.0037091747
-21.0,-3.0,474179.2236212545,1568092.1389792352
-21.0,-1.0,509328.7245133478,1583617.1885505067
-21.0,1.0,488613.20987370337,1667639.586214559
-21.0,3.0,526691.6579691943,1817384.4912944857
-21.0,5.0,775590.0555156498,1953983.3524826742
-21.0,7.0,935296.0845520099,2009066.8273243026
-21.0,9.0,1119306.7756323633,2082481.113165165
-21.0,11.0,1748813.9195493534,2153845.749371876
-21.0,13.0,2357067.7994030192,2140883.4807138885
-21.0,15.0,2380984.0446257545,2104034.783337327
-21.0,17.0,2256092.7022617613,2080527.5349214242
-21.0,19.0,2166776.51189696,2014994.526073302
-21.0,21.0,1964713.903800648,1931959.9656261927
-21.0,23.0,1768904.2599521854,1816248.147039468
-21.0,25.0,1641084.7971839434,1672296.3689129797
-21.0,27.0,1386137.667296239,1547724.7612259376
-21.0,29.0,1324273.0241542337,1417954.4211472287
-21.0,31.0,1375744.1359286993,1294453.5279017154
-21.0,33.0,1486810.429725711,1160931.8411853795
-21.0,35.0,1485349.7475582259,1053882.9179708257
-21.0,37.0,1529392.4726671283,952820.5044745143
-21.0,39.0,1548830.0759545842,858039.5453785717
-21.0,41.0,1581740.9888148082,765259.7872324135
-21.0,43.0,1482359.417567529,673198.7520285842
-21.0,45.0,1337973.2459430234,593059.609072368
-21.0,47.0,1302121.6086824215,505154.0658860527
-21.0,49.0,1136241.2338914152,436048.253452393
-21.0,51.0,794812.5817243843,403856.9653225739
-21.0,53.0,528125.9676408475,383155.1908388717
-21.0,55.0,439298.73898615857,344426.91066804226
-21.0,57.0,446832.36854014534,300570.4770374265
-21.0,59.0,331992.63949857524,278794.24047718453
-21.0,61.0,297990.3223379101,247474.0084440001
-21.0,63.0,442414.44842306734,171131.0588690177
-21.0,65.0,585763.9192194984,99094.81837486659
-21.0,67.0,539165.1233878137,117202.7449391592
-21.0,69.0,295810.99302282295,118563.06372565734
-21.0,71.0,368797.9145263034,121829.98672603576
-21.0,73.0,318233.30697487557,117172.73457017729
-21.0,75.0,316422.1150264593,132172.67646225487
-21.0,77.0,204114.87054488945,130613.50886056108
-21.0,79.0,126230.25481866753,113157.85319128589
-21.0,81.0,109846.27380662311,103337.27298817616
-21.0,83.0,113203.57593826916,80971.24104472312
-21.0,85.0,92243.15413468187,82161.53108356165
-21.0,87.0,97780.78861007337,81385.96182607028
-21.0,89.0,97574.53395304093,80250.93852873945
-19.0,-89.0,19129.482975652943,23747.26470493339
-19.0,-87.0,20460.24782775438,26435.085397446263
-19.0,-85.0,22226.674534376954,31387.173343484297
-19.0,-83.0,24166.869052327373,36526.47257910488
-19.0,-81.0,27476.61218281258,41973.91893588023
-19.0,-79.0,31069.67739985558,50129.10784133502
-19.0,-77.0,35933.21855364852,62323.8414112206
-19.0,-75.0,81971.73420962955,74033.69125484729
-19.0,-73.0,180903.81112051973,81807.79233065405
-19.0,-71.0,169465.3626237994,92791.42111075703
-19.0,-69.0,119371.946115291,99145.85072946807
-19.0,-67.0,66217.3154989513,100418.83063380327
-19.0,-65.0,74975.55394027055,105808.65677568647
-19.0,-63.0,55948.48817809685,107869.50748189072
-19.0,-61.0,43795.71174352734,104654.5921496064
-19.0,-59.0,33194.94610222185,85955.0680428948
-19.0,-57.0,28854.816472989223,76831.55517659397
-19.0,-55.0,29128.49112483861,84743.23662912833
-19.0,-53.0,32450.66042085439,95611.34905899517
-19.0,-51.0,34876.92642009665,109899.49243132264
-19.0,-49.0,41205.343415305084,129358.73537460105
-19.0,-47.0,52748.128815058946,155824.93688886892
-19.0,-45.0,102173.31490577913,194424.90064324116
-19.0,-43.0,116898.81267423593,233737.4997125711
-19.0,-41.0,143748.2212127185,280456.40055990394
-19.0,-39.0,207578.67945284708,340207.27331467293
-19.0,-37.0,243860.00769853903,412019.69045026624
-19.0,-35.0,648545.152929073,490521.7351748579
-19.0,-33.0,637639.6028062076,563396.3656039026
-19.0,-31.0,421164.50102164753,636923.8127396683
-19.0,-29.0,504541.37997556716,709744.8457753113
-19.0,-27.0,320515.17499445996,756436.4317656022
-19.0,-25.0,243098.86012389822,794698.558073358
-19.0,-23.0,213060.4539860138,840048.3943394792
-19.0,-21.0,243084.13925970526,895253.8904086838
-19.0,-19.0,282163.4302856782,957794.6256534845
-19.0,-17.0,386570.96419923287,1043623.5877284105
-19.0,-15.0,599937.2704745535,1156730.6851003466
-19.0,-13.0,743717.2111847842,1255042.0202337478
-19.0,-11.0,619298.4863293186,1330735.063006405
-19.0,-9.0,435165.2354712423,1390399.8024431348
-19.0,-7.0,352367.2142421823,1459484.2404395752
-19.0,-5.0,401666.92252206866,1533776.4426180215
-19.0,-3.0,454809.2192949197,1581383.3747244517
-19.0,-1.0,449897.18263627286,1584526.9384997976
-19.0,1.0,412908.39401417784,1650446.5301799627
-19.0,3.0,500360.07981878245,1798325.4411097085
-19.0,5.0,846712.0375311716,1973347.7124094837
-19.0,7.0,969534.9773414265,2055343.321893856
-19.0,9.0,1804082.4744063935,2137220.2301230174
-19.0,11.0,3325077.334927457,2089008.4159585352
-19.0,13.0,3554377.2741927877,1987472.5672457858
-19.0,15.0,3827557.5976463,1849331.934164112
-19.0,17.0,3598725.687531433,1923604.496071856
-19.0,19.0,3691567.2550008046,1843181.0712951939
-19.0,21.0,3748510.50588595,1678354.8833087462
-19.0,23.0,2921820.0532085104,1723244.0303694578
-19.0,25.0,2195510.3027445264,1709270.4212781405
-19.0,27.0,1922758.10589203,1594476.217937174
-19.0,29.0,1760962.913187938,1438918.2780806872
-19.0,31.0,1696034.1128509922,1312004.3131961946
-19.0,33.0,1729427.7633613357,1170177.0446271033
-19.0,35.0,1614290.0124048686,1056640.5293739543
-19.0,37.0,1535523.8530534005,953801.6640838871
-19.0,39.0,1444050.0138209271,869737.8946178553
-19.0,41.0,1497917.3182815502,779674.0682117878
-19.0,43.0,1562153.441102425,677891.3521663394
-19.0,45.0,1410939.2498714246,600742.6966689646
-19.0,47.0,1333700.2729634321,520873.314994183
-19.0,49.0,1182272.6139039635,450241.7275412598
-19.0,51.0,811156.4639198283,418122.79354074976
-19.0,53.0,505161.0403754845,396899.2824797595
-19.0,55.0,458441.4904573062,351833.8201643677
-19.0,57.0,490467.741041153,305162.66304003145
-19.0,59.0,345059.3868703156,285236.9053921534
-19.0,61.0,328412.2714952576,248010.86971151768
-19.0,63.0,437885.5776822779,162805.29440268816
-19.0,65.0,882109.1170214564,135561.8145007163
-19.0,67.0,566830.7552665243,114242.310801055
-19.0,69.0,210182.65119501285,110751.25858716837
-19.0,71.0,221348.4527654354,116617.0583764343
-19.0,73.0,260984.2891566044,113922.7986466575
-19.0,75.0,374320.06535124773,114828.27361561682
-19.0,77.0,313456.78517682274,110828.5857312965
-19.0,79.0,149671.28432260122,103643.32086199375
-19.0,81.0,109449.02799830996,101500.07951025633
-19.0,83.0,103201.58595924165,81628.97748746586
-19.0,85.0,94816.60477949867,82598.74829945687
-19.0,87.0,98638.50863722012,81561.94977808998
-19.0,89.0,98771.95434575254,80295.12198900772
-17.0,-89.0,19112.213585281737,23687.24276873947
-17.0,-87.0,20476.976257048333,26340.87551305468
-17.0,-85.0,22169.646850485744,31053.719768585124
-17.0,-83.0,24013.050076602212,35920.53937023057
-17.0,-81.0,27320.552147849987,41628.34176062112
-17.0,-79.0,30603.506565143358,49056.044527686354
-17.0,-77.0,35093.916600200566,60467.60468488547
-17.0,-75.0,49022.20645334597,70521.72624647449
-17.0,-73.0,144322.09271742025,83023.20676614667
-17.0,-71.0,145328.14327574748,92690.31023033395
-17.0,-69.0,87720.85205642789,99719.45406970086
-17.0,-67.0,93171.15226782254,101261.71037682034
-17.0,-65.0,114397.29113941365,105399.44064162912
-17.0,-63.0,62355.67887072286,107715.59567772904
-17.0,-61.0,43310.52704750075,104807.73792589789
-17.0,-59.0,32223.207063463182,86431.57628256484
-17.0,-57.0,28106.695105259863,76354.15119225084
-17.0,-55.0,28146.69939599918,84068.13084386103
-17.0,-53.0,31748.494204446146,95111.83724411481
-17.0,-51.0,34382.3579939114,109343.1258513407
-17.0,-49.0,41785.319557201474,129068.63725352459
-17.0,-47.0,53265.10581285644,154857.97130658518
-17.0,-45.0,102125.47562512256,192130.27791704366
-17.0,-43.0,104238.02901707894,228410.27578771775
-17.0,-41.0,137438.47448438357,276906.3478083249
-17.0,-39.0,188197.17981735797,337820.1009088825
-17.0,-37.0,243756.58733402225,411183.7352244552
-17.0,-35.0,666920.4940522762,487259.9335054808
-17.0,-33.0,420795.7033379704,559569.3401233809
-17.0,-31.0,458027.856938922,637750.4290823286
-17.0,-29.0,498271.8636132103,704714.2768396728
-17.0,-27.0,316824.36584126035,750235.1060677029
-17.0,-25.0,239874.19746919206,788559.7130212069
-17.0,-23.0,223148.67537263242,835114.4903028737
-17.0,-21.0,256261.44689631727,890088.5866688143
-17.0,-19.0,324051.7048834889,956813.8099707556
-17.0,-17.0,463778.50887320825,1046936.265857272
-17.0,-15.0,655785.8457269262,1144608.2530549208
-17.0,-13.0,603141.8536148894,1221509.3055611604
-17.0,-11.0,487534.10671496054,1295514.3613068806
-17.0,-9.0,407675.89117241895,1375771.9125362912
-17.0,-7.0,418071.6568959353,1472660.0829444486
-17.0,-5.0,444366.51510566165,1556009.3675548935
-17.0,-3.0,481934.1116948082,1612330.1375928812
-17.0,-1.0,440810.3641425689,1604377.7076159583
-17.0,1.0,470923.8148345087,1670131.0492511818
-17.0,3.0,563486.6396108249,1806614.4118367212
-17.0,5.0,1037802.1227752683,2013672.2101465194
-17.0,7.0,1683948.7656773282,2141092.4096476506
-17.0,9.0,3498637.620456423,2155807.424765698
-17.0,11.0,5059599.272883119,2047099.0081912004
-17.0,13.0,5305081.682226065,1852692.4742647235
-17.0,15.0,5162780.889764596,1859794.8670623435
-17.0,17.0,4453246.975885759,1799916.893301992
-17.0,19.0,4039809.085417138,1725407.7720592085
-17.0,21.0,4103524.1292572008,1572104.8393490876
-17.0,23.0,3832614.095704237,1683305.7627850035
-17.0,25.0,3594299.616452286,1546533.9682614978
-17.0,27.0,2979922.1688999487,1540580.956969001
-17.0,29.0,2512245.242831583,1406734.7653380118
-17.0,31.0,2019816.1562431047,1350495.9145684473
-17.0,33.0,2143461.966621734,1185066.368310909
-17.0,35.0,1926943.7283531243,1063298.235314852
-17.0,37.0,1663694.2473252085,962118.7185524551
-17.0,39.0,1355750.999099726,894549.5951346584
-17.0,41.0,1364721.428238764,810567.9113602098
-17.0,43.0,1570086.343018695,698413.7823573917
-17.0,45.0,1528516.4235686476,612775.0756156546
-17.0,47.0,1396413.0784303735,539167.4001770345
-17.0,49.0,1237248.9436820445,467258.5489688526
-17.0,51.0,834850.7958864023,432365.550239432
-17.0,53.0,478391.5809884509,414367.90767836274
-17.0,55.0,497709.3297737373,357380.06562353356
-17.0,57.0,576586.6051388438,301779.01747110934
