longitude,latitude,annual,JJA,DJF
51.0,-31.0,26.42335239499971,31.51307836901651,20.763280872415635
51.0,-29.0,27.090226950576834,32.23592059953262,21.664781968411262
51.0,-27.0,27.636129829033962,32.781205305809635,22.326590354282416
51.0,-25.0,27.85083452749859,33.03611606497725,22.4991971720101
51.0,-23.0,27.952660630603532,33.220327821936735,22.587975934129645
51.0,-21.0,27.900735943831023,33.22172759112618,22.416937639491152
51.0,-19.0,27.782400380260697,33.14807628385097,22.19729644536983
51.0,-17.0,27.077483366610977,32.40799628656532,21.736124011795255
51.0,-15.0,26.44793362094333,31.657780397154056,21.441270092736886
51.0,-13.0,26.66453191579876,31.66510964547342,21.59746692598219
51.0,-11.0,27.088118415008466,31.755575946590398,22.227752083381347
51.0,-9.0,27.230877108763707,31.236812247925627,23.192367137880865
51.0,-7.0,27.923261924911458,30.69822085421947,25.96260983978027
51.0,-5.0,28.987955147385946,30.242567561344913,30.171186438110453
51.0,-3.0,30.26274342232682,30.151788621424203,34.07752657835772
51.0,-1.0,31.799977762148046,30.228708425283912,37.820051090875495
51.0,1.0,33.64394984828323,30.263233696814495,41.407417938899016
51.0,3.0,35.53414629209328,30.07576410141155,44.46869539265208
51.0,5.0,36.99837236581516,29.73106383308277,46.63039732122343
51.0,7.0,37.84879254453699,29.289113356867347,47.45603376932195
51.0,9.0,38.25610406238411,30.00915427264772,46.51773011232763
51.0,11.0,40.80283844132282,33.00056761190717,47.987452234110606
51.0,13.0,43.49190518837531,36.298501981946174,49.532079771097415
51.0,15.0,43.67297989915642,37.913377326503905,47.2036418841526
51.0,17.0,46.95865740700356,48.432081456439846,42.06080816970825
51.0,19.0,54.42420558665617,63.5941219684355,44.17255183852831
51.0,21.0,56.86040438490636,69.06544314233543,44.06582831961714
51.0,23.0,59.205298441611376,73.31005491550968,43.91814911741676
51.0,25.0,52.803596162220856,65.64498278294195,39.50673033159546
51.0,27.0,62.59048035417436,77.31385665010748,46.96973121554038
51.0,29.0,58.27746818454216,75.9873373112896,40.94929906273137
51.0,31.0,52.191683863611615,70.81889918936213,32.23487965442473
51.0,33.0,43.33432457315212,61.72675171001174,23.481405264647037
51.0,35.0,36.909728606815406,54.915769709396045,17.699226972922588
51.0,37.0,35.61488881587138,49.2884808522831,16.44459146632471
51.0,39.0,40.54130542385792,52.156206464815114,25.1820200247721
51.0,41.0,40.2202502414184,51.61669491826615,26.234040717554308
51.0,43.0,40.11249998825406,53.433311109074566,25.624592225881315
51.0,45.0,38.593707785139486,51.912373066898,24.72403259901057
51.0,47.0,35.11217627760743,49.43204956475711,19.994388367194915
51.0,49.0,30.726468480679614,46.811962306492205,12.653853964650352
51.0,51.0,28.76506322024852,44.702517243422335,11.083390205612886
51.0,53.0,26.532601893336505,41.23313601667178,9.653430055323042
51.0,55.0,23.792940950784214,37.0535175875375,8.175800481069473
51.0,57.0,21.640810032863556,32.20834443595777,7.602631413305971
51.0,59.0,19.450546062671492,27.67007778459174,6.570712418607627
51.0,61.0,18.217905406459067,25.345919141273043,6.083021197866856
51.0,63.0,17.890835479761336,24.612946347701836,6.310414413235321
51.0,65.0,18.280905678125237,24.899719619497773,7.420138281588606
51.0,67.0,18.93302936650798,25.359803146329796,8.874334156416808
51.0,69.0,23.195408260789918,27.529523549674195,15.213027282356961
51.0,71.0,24.66927284672238,28.59129644150471,17.118447104280676
51.0,73.0,25.953944771117676,29.67574097567649,18.342730001563723
51.0,75.0,26.5619384265392,29.83179570037464,19.636356540786437
51.0,77.0,26.721707513388537,29.99913917278718,19.9282030877157
51.0,79.0,24.622154981557287,29.294120906797616,16.580907313823445
51.0,81.0,22.62954268417161,29.388575129019046,14.256468006124123
51.0,83.0,21.665385929736658,29.906576770599713,13.62249779646163
51.0,85.0,21.08717467308452,30.06515925108033,13.396943998600364
51.0,87.0,20.591876648268226,30.06199378319252,13.107045226945502
51.0,89.0,20.107920661871503,29.831078052211524,12.897839241077236
53.0,-89.0,17.532192586600104,20.420921842401185,16.881674724800178
53.0,-87.0,18.40188801338627,21.21310771485696,18.520553979328724
53.0,-85.0,19.09119440313134,21.870393496215,19.65166518402839
53.0,-83.0,19.289894126472973,22.08700067285463,20.06021659894941
53.0,-81.0,19.340923529398424,22.096758200973454,20.256324617662358
53.0,-79.0,19.18614778162464,21.62234480351799,20.37168300716985
53.0,-77.0,19.279603691302327,21.607755584795996,20.314447013447534
53.0,-75.0,19.72525964788474,22.39017327099191,20.22604661533478
53.0,-73.0,19.762515179877482,22.51998232338792,20.44928315569905
53.0,-71.0,20.43805302776036,23.45883309828878,20.52919079176263
53.0,-69.0,20.36877511102375,23.490212441856784,19.601356981979734
53.0,-67.0,18.85173439575283,22.13251804050742,17.261024609638298
53.0,-65.0,17.955084530285603,20.001547085257698,15.122463281613818
53.0,-63.0,19.123779892993298,23.21258207871324,14.506946754977434
53.0,-61.0,19.907483661540937,24.75995941608744,14.50246056577953
53.0,-59.0,20.24858503091309,25.19517039445418,14.599157438510701
53.0,-57.0,20.470205086553506,25.509207191021233,14.723099184266175
53.0,-55.0,20.702501046798716,25.81048974548139,14.937455716790282
53.0,-53.0,20.961460123203324,26.123936791577762,15.182473944719277
53.0,-51.0,21.217655188365825,26.41817431481286,15.435443145861427
53.0,-49.0,21.462634336444353,26.689972898452652,15.770821093497034
53.0,-47.0,21.777315950544107,26.985798484702173,16.140981884404937
53.0,-45.0,22.33656104522197,27.540460578734383,16.575254946360474
53.0,-43.0,23.128457371512923,28.32485002102203,17.288172671214852
53.0,-41.0,24.154275024557137,29.343830476591393,18.284664449197408
53.0,-39.0,24.813871846163238,30.090792080272877,19.04312263434349
53.0,-37.0,25.07471563717445,30.357249158896593,19.305820941895036
53.0,-35.0,25.318721341704986,30.5111242937528,19.603003664769858
53.0,-33.0,25.69604795610303,30.78450205862282,20.08352240068234
53.0,-31.0,26.2574619824818,31.34823245432017,20.553674318080084
53.0,-29.0,26.847525091966418,31.993888427450656,21.32784970854118
53.0,-27.0,27.35870374692695,32.46003998924607,21.97621995492227
53.0,-25.0,27.590768780783037,32.699016827564265,22.14391869870269
53.0,-23.0,27.8840399658975,32.99817308288766,22.490853623935436
53.0,-21.0,28.183348987909085,33.377361319253396,22.661728493744704
53.0,-19.0,27.66226003814154,33.302722357575476,21.677923456309145
53.0,-17.0,27.196938034990126,32.858508802746655,21.30157916724329
53.0,-15.0,26.925809137878787,32.39010482047888,21.337230649010053
53.0,-13.0,26.765395233496747,31.940967204491244,21.63560886003779
53.0,-11.0,26.721682644392786,31.46252680608086,22.063552762574545
53.0,-9.0,26.92677725235626,31.023365210103293,23.00329704496562
53.0,-7.0,27.619746489904173,30.608429568701467,25.635070954876937
53.0,-5.0,28.59529857346388,30.233085368536194,29.27532705143676
53.0,-3.0,29.868335360561105,30.139528206518662,33.14194785275504
53.0,-1.0,31.326884197824256,29.973534765304066,36.95380002000093
53.0,1.0,33.32861808758025,30.011808149765784,40.752915708708315
53.0,3.0,35.343425963674235,30.00791437557382,44.03048237122675
53.0,5.0,36.91736338851115,29.683304703098656,46.73973919011587
53.0,7.0,38.185245188060435,29.368578680077917,48.469377844639894
53.0,9.0,39.08305146183011,29.219714647865658,49.19908747069712
53.0,11.0,40.13527998836253,30.002883733004637,49.701942117508224
53.0,13.0,41.550418217184415,31.65854067788132,50.10153003581763
53.0,15.0,43.0028954667705,34.07100734875712,50.004935303604725
53.0,17.0,44.242511876291246,37.46887244915342,46.74731712839275
53.0,19.0,52.198288358340506,56.99068594822165,44.81343296447449
53.0,21.0,55.31190083729598,64.75092106938973,44.604213655929925
53.0,23.0,57.42330699831655,69.76920730039637,43.91661079239384
53.0,25.0,62.518225263374916,76.92487713484297,48.21671240051728
53.0,27.0,63.898710322973784,78.02315593608,49.92231339429054
53.0,29.0,52.467491684637935,70.865709744794,33.604212745785844
53.0,31.0,55.28989888148317,73.40750585171918,36.277825188335555
53.0,33.0,49.76969236736295,66.255083197575,30.957309604673355
53.0,35.0,43.17330493108784,55.95154561888194,26.106896200417395
53.0,37.0,39.47943483240124,50.2494792442576,23.422019879149047
53.0,39.0,40.85865867864413,51.88393004118552,25.813946535890864
53.0,41.0,39.7909474258995,52.168999786772474,24.969788015027916
53.0,43.0,39.380758209972555,54.05590286500228,21.93324455390666
53.0,45.0,38.328298757051016,52.47828838150781,22.89118938847423
53.0,47.0,35.61651240602259,50.40511297238481,19.61546836071193
53.0,49.0,31.063109418028034,47.02792821831281,12.956006045783397
53.0,51.0,29.243970800507668,45.03763051388887,11.315060000072208
53.0,53.0,27.18419267466743,41.47593912762204,10.229523894622616
53.0,55.0,24.259934505721503,37.42566789810553,8.63148574836714
53.0,57.0,21.769659852566292,32.57652991806026,7.594562312362996
53.0,59.0,19.837768761021835,28.03423448938247,6.9273573544137435
53.0,61.0,18.393425449403367,25.45098887196673,6.339554214918053
53.0,63.0,17.75360303213347,24.56797965066926,5.901074739966816
53.0,65.0,17.88143144665355,24.587009761489753,6.52103304688012
53.0,67.0,18.501443932450456,24.83898420280184,8.220687242044278
53.0,69.0,22.41543128889134,27.142181835415613,13.539976251308872
53.0,71.0,23.143702065908656,27.581068096083072,14.849036666930715
53.0,73.0,24.40640756162793,29.70645240907288,15.91424592106705
53.0,75.0,25.975804618383336,29.810806267960288,18.746252550272402
53.0,77.0,26.40135221554374,29.75680324368568,19.59331363821093
53.0,79.0,24.346405780306668,29.16245556150443,16.226371357674907
53.0,81.0,22.538360511248356,29.31392195648641,14.169387441143044
53.0,83.0,21.643863590270485,29.87921732255927,13.583702163089129
53.0,85.0,21.082653844928245,30.03527737632794,13.392770448206193
53.0,87.0,20.59074155624785,30.038879827998244,13.107166907389
53.0,89.0,20.11415389802096,29.834243520099335,12.8978872027119
55.0,-89.0,17.533942298086913,20.416477397589006,16.902600208368312
55.0,-87.0,18.38891350303129,21.185101672926976,18.547147817571386
55.0,-85.0,19.089901215352256,21.869633215487738,19.652151905802384
55.0,-83.0,19.34804316761074,22.157745860340583,20.069759187890668
55.0,-81.0,19.425783648330253,22.205984606671336,20.269688150165166
55.0,-79.0,19.28190052069567,21.70867752226968,20.35296731150993
55.0,-77.0,19.404156503810555,21.840000030692863,20.22169809379193
55.0,-75.0,19.73245922215483,22.512974595656488,19.98072107767257
55.0,-73.0,19.797045780478584,22.619964568093565,20.161889935366162
55.0,-71.0,20.43495150871877,23.482042976752382,20.492864294396895
55.0,-69.0,20.571734538066266,23.7460024976599,19.742330437111377
55.0,-67.0,18.746510122014115,21.96239456964122,17.216224890148624
55.0,-65.0,17.784309136459342,19.736861034402864,15.052131985271444
55.0,-63.0,19.031375586564536,22.9527064021795,14.52905440402219
55.0,-61.0,19.893455771580193,24.725581582174527,14.542275827977846
55.0,-59.0,20.246735843443275,25.17914943211963,14.623822153225774
55.0,-57.0,20.481909501768314,25.50725852756841,14.724125030340929
55.0,-55.0,20.72301086286643,25.80761915282892,14.965593209126382
55.0,-53.0,20.97763918129658,26.121199425688246,15.212632931138614
55.0,-51.0,21.206869149636987,26.40176788304416,15.42098360118871
55.0,-49.0,21.44803978865184,26.66193488209956,15.75092767325259
55.0,-47.0,21.810674155631204,27.029566140868155,16.14236921909651
55.0,-45.0,22.40622443139273,27.589704743036236,16.638923128198257
55.0,-43.0,23.15864833235537,28.35263579470393,17.29961596197427
55.0,-41.0,24.095607287222265,29.31862930211082,18.227952480742715
55.0,-39.0,24.69601767529639,29.992076377993726,18.920722766324616
55.0,-37.0,24.974731616111967,30.237711001745993,19.19340597567043
55.0,-35.0,25.200895592547568,30.338615175651285,19.502493842082913
55.0,-33.0,25.514792056924307,30.58351438767204,19.864181410866877
55.0,-31.0,26.015971599235854,31.12167590302306,20.30797219276792
55.0,-29.0,26.546928211246268,31.713710768599412,21.03551466348108
55.0,-27.0,27.016112014166538,32.113550929580015,21.71143620444127
55.0,-25.0,27.254339229898505,32.35107826071726,21.888190815388953
55.0,-23.0,27.594897034077803,32.6605338329955,22.253322740084513
55.0,-21.0,28.29760425981931,33.267241406065295,23.098294832379906
55.0,-19.0,27.431720894810496,33.04796081238237,21.511677772423354
55.0,-17.0,26.913026474062463,32.522876836083014,21.21240072483488
55.0,-15.0,26.653363960349452,32.08176480029579,21.18997599609429
55.0,-13.0,26.473250258618464,31.67246021007486,21.3370885404629
55.0,-11.0,26.448667256318004,31.25028413819564,21.884208223355017
55.0,-9.0,26.77326804700897,30.903279935046157,22.950985112402122
55.0,-7.0,27.376369615694784,30.519373694914975,25.14090624572418
55.0,-5.0,28.357920456301144,30.203967327224746,28.338099866687116
55.0,-3.0,29.406230339645845,29.989507766003953,31.90484676451888
55.0,-1.0,30.841910358958557,29.59428968551947,35.887069316231646
55.0,1.0,32.83992100477917,29.520551336759127,39.943266472164396
55.0,3.0,35.12273138994715,29.686596292322065,43.66602013305965
55.0,5.0,36.92349181960708,29.61294853776053,46.794134789251984
55.0,7.0,38.2585021441173,29.257869016419136,48.963315180117206
55.0,9.0,39.27231873035453,28.929136419719725,50.045777300056216
55.0,11.0,40.129123135557165,29.01149009915116,50.457501288292406
55.0,13.0,40.97704930927648,29.744377627594076,50.66540964548949
55.0,15.0,42.238365693947344,31.50748995039976,50.87606069764661
55.0,17.0,43.259511528503936,32.77358473496861,50.05782810485471
55.0,19.0,47.760995158796504,46.960796140638195,44.79849735616881
55.0,21.0,53.30383245905068,57.61658528058433,46.691859267866676
55.0,23.0,58.673055747249236,68.79668745796153,47.22423341263493
55.0,25.0,48.02253172897508,60.655764855255256,39.93261188384167
55.0,27.0,55.937274368034196,70.78443786667776,43.17629986871907
55.0,29.0,56.426834760259226,73.85509803725654,38.99238265603344
55.0,31.0,56.38742806013397,74.31511050981499,38.07691228985277
55.0,33.0,52.84430670826623,69.22805795284148,34.30183070918247
55.0,35.0,48.84388360437697,61.22275664210974,33.23462749449391
55.0,37.0,40.89839578114152,53.23069984797257,24.54454595124389
55.0,39.0,37.73606493950865,51.98396380023951,17.8184365040579
55.0,41.0,40.16520804839274,55.34677072205341,19.69203289320376
55.0,43.0,39.708453414277756,54.72496056313503,21.251679527267697
55.0,45.0,37.65308775882659,52.82746329271504,20.27044487817875
55.0,47.0,34.72405651905319,50.77854225987721,16.009986225640205
55.0,49.0,31.90668351749082,47.989143325821715,13.547754917908605
55.0,51.0,29.233824250241014,45.09243112238437,10.973576713979583
55.0,53.0,26.035547051606045,40.70398063049652,8.53665049760366
55.0,55.0,23.64414974920237,37.0385855319455,7.457213513362149
55.0,57.0,22.60685505461879,33.23059871718215,8.127606143659705
55.0,59.0,20.318095650395662,28.76850047073276,6.899160798212733
55.0,61.0,18.856486150298224,25.928709845857156,6.4437051250365585
55.0,63.0,18.06689908789849,24.72971516453981,5.902373700905628
55.0,65.0,17.840138255564852,24.660895547867767,5.730507179890765
55.0,67.0,18.424685777063132,25.03244900253776,7.483111907902185
55.0,69.0,21.947842654412852,26.680181619553878,12.399220317149684
55.0,71.0,22.566172930282846,27.81497343562478,13.555252920127714
55.0,73.0,22.69123910991766,30.25223449526493,12.361390133719397
55.0,75.0,25.082902865847245,29.80037372424249,17.24150067161645
55.0,77.0,25.952417104235792,29.433516957055872,19.056619393609253
55.0,79.0,23.95674059130215,28.97754569630706,15.704944900107876
55.0,81.0,22.458241488720887,29.226802311654865,14.083395782904518
55.0,83.0,21.614892986576706,29.841359605597972,13.530932818639485
55.0,85.0,21.069155309305643,29.992282435387096,13.384080510547847
55.0,87.0,20.592265670416054,30.028921571556566,13.102499529793477
55.0,89.0,20.11918809330382,29.83777847020974,12.8965256251945
57.0,-89.0,17.540132901672223,20.413100543237306,16.93865669949446
57.0,-87.0,18.368707443983112,21.14984454237856,18.563934389703718
57.0,-85.0,19.08479596579582,21.865087518335713,19.646673621309674
57.0,-83.0,19.42721006287229,22.259424525827853,20.08272126374777
57.0,-81.0,19.56677841974397,22.39111296375995,20.308913661892802
57.0,-79.0,19.46681038589304,21.937164973451218,20.378472243010037
57.0,-77.0,19.609096568729,22.25037221137427,20.13825906033162
57.0,-75.0,19.732214084910993,22.651027720144157,19.73977425961948
57.0,-73.0,19.902163472806933,22.851780911992137,19.9032079706285
57.0,-71.0,20.40440527650844,23.47781702383145,20.36827595475188
57.0,-69.0,20.56613013223796,23.834816786916235,19.663763950461544
57.0,-67.0,19.091976000140676,22.53213438052626,16.6846412241739
57.0,-65.0,17.616809344644935,19.43879190946518,14.962511230010023
57.0,-63.0,18.99673662819623,22.854592884868907,14.600954223453755
57.0,-61.0,19.865787237449695,24.681092725131748,14.554104588171413
57.0,-59.0,20.240836562379627,25.158044536510715,14.646175827692787
57.0,-57.0,20.491150110046874,25.507771894694997,14.728522401696864
57.0,-55.0,20.73903893062834,25.81146496538622,14.963694283665063
57.0,-53.0,20.98048668131014,26.105293926548256,15.222733296127444
57.0,-51.0,21.20555997464635,26.38675056232387,15.413851528478517
57.0,-49.0,21.46566302485553,26.677467346303274,15.744369363801525
57.0,-47.0,21.87377567963722,27.093447485526667,16.171073369264377
57.0,-45.0,22.468089611038522,27.639712740779032,16.69243943069887
57.0,-43.0,23.16682135017345,28.381847982927866,17.303356969478045
57.0,-41.0,23.997962728117272,29.262753997727486,18.13363503799792
57.0,-39.0,24.581918722788032,29.887729624533677,18.781541655243927
57.0,-37.0,24.889791561122365,30.116733995555478,19.118575167453855
57.0,-35.0,25.083993548946637,30.163665343252433,19.345179680385627
57.0,-33.0,25.32326881521385,30.39727403120196,19.54965433981215
57.0,-31.0,25.77868052355825,30.91500033747252,20.016129198552335
57.0,-29.0,26.324686430712063,31.46853799762539,20.864192151748284
57.0,-27.0,26.778169015528874,31.830282409828214,21.55881695387052
57.0,-25.0,26.991621382421727,32.03826892672623,21.645396586222887
57.0,-23.0,27.185889095449056,32.294842355895526,21.750134138187605
57.0,-21.0,27.95997922078186,32.84812066794984,22.89078082640117
57.0,-19.0,27.021455295539454,32.544143380164314,21.16663466722457
57.0,-17.0,26.659250806915225,32.199416466482944,20.99212537132189
57.0,-15.0,26.473566450135877,31.861329574667252,21.015338802499173
57.0,-13.0,26.268635267001628,31.472136896582015,21.09357311042004
57.0,-11.0,26.22073225211352,31.111742515577134,21.61879386619603
57.0,-9.0,26.567645861064193,30.795558103591247,22.72876997722051
57.0,-7.0,27.10214630496921,30.465919564903743,24.566007894577524
57.0,-5.0,27.841499772307543,30.071390710872947,26.99638201875132
57.0,-3.0,28.91161443585588,29.54452682502051,30.55108521721195
57.0,-1.0,30.43298946181494,29.147713576094247,34.83036437046394
57.0,1.0,32.453090881290336,29.030015724629266,39.31523551159444
57.0,3.0,34.754080502352735,29.15511387868719,43.27024427652759
57.0,5.0,36.8039998477343,29.314824345760826,46.97283628729565
57.0,7.0,38.45899954058041,29.28587505834912,49.5866814276269
57.0,9.0,39.568302412362755,28.989440181703685,50.87184007379619
57.0,11.0,40.291016745186425,28.907702898095522,51.21269808228135
57.0,13.0,40.87747740300074,29.39039944749311,51.35104075293384
57.0,15.0,41.84480317803718,30.2455696044035,51.57687965606783
57.0,17.0,42.717616111076495,31.074783635176573,51.31897040655531
57.0,19.0,43.172640573629906,35.97072861794004,46.25557536996894
57.0,21.0,48.22061683285028,46.536250408735214,45.258662595415444
57.0,23.0,50.83665399752135,58.46586148550159,39.96882114165601
57.0,25.0,57.38505848285058,64.96962612345669,49.292914638954244
57.0,27.0,56.37345168452157,68.80285496890792,44.53881174981689
57.0,29.0,55.90251461740081,72.84409520025292,39.12564849883893
57.0,31.0,51.632579101124065,70.10603297885609,32.24069544671693
57.0,33.0,52.8106944841511,69.85688827398917,33.80270641173411
57.0,35.0,49.80739731763606,65.07934102728541,32.68115023047358
57.0,37.0,43.456150677911864,57.570755274127805,26.204993730516435
57.0,39.0,38.13060445168048,53.514852993430395,17.18193942679136
57.0,41.0,38.863742446437755,54.15992632151756,18.05250882114251
57.0,43.0,38.74312071161512,54.05080116815952,20.007004053468336
57.0,45.0,37.02816542272558,52.661878413573504,18.875553564612346
57.0,47.0,35.45900995050033,51.729873717931696,16.40551872128526
57.0,49.0,32.714861930571715,48.90492277809244,14.257242497706102
57.0,51.0,28.880382529905546,45.26296493168047,10.227008573338026
57.0,53.0,25.880606102646198,40.8752889313746,7.6881034871689735
57.0,55.0,23.863400144819025,36.43932444674647,7.110771971241547
57.0,57.0,22.75243105032132,32.97513728739432,8.216471947264381
57.0,59.0,19.78597552465544,28.738071478073834,5.374046097017526
57.0,61.0,18.60033016498619,26.072630276985365,5.020845073033797
57.0,63.0,17.765943383096783,24.76049054678242,4.4781627295265025
57.0,65.0,16.819507564491687,24.512610607985152,3.3973734936409983
57.0,67.0,17.777360028503608,24.964572631347437,5.67406965856776
57.0,69.0,21.268530048246248,26.17746730493309,11.258324938978603
57.0,71.0,22.633935614635448,27.33281156963585,13.72944957722666
57.0,73.0,22.563842350109553,29.4692164004573,12.602527021954302
57.0,75.0,23.828977901985127,30.027241137986493,14.477230081411108
57.0,77.0,25.43383459396864,29.122034561623877,18.29307016976145
57.0,79.0,23.5865371678301,28.84041450101904,15.175153578184108
57.0,81.0,22.39233509726546,29.151591363074658,13.979433610700198
57.0,83.0,21.593388410678926,29.77323987352065,13.483480110210166
57.0,85.0,21.05580243494387,29.956247260543023,13.369927387429925
57.0,87.0,20.593653005107626,30.02674731078514,13.097119833105353
57.0,89.0,20.123945176919733,29.841860538226683,12.895227108344898
59.0,-89.0,17.542735264441944,20.406675460549195,16.971634764217924
59.0,-87.0,18.34306395664953,21.108872871877793,18.568597326407144
59.0,-85.0,19.07899438435834,21.858337362345992,19.63409701488672
59.0,-83.0,19.524376781987485,22.373827235355748,20.111523113541807
59.0,-81.0,19.736859258046024,22.610247896182045,20.38296642581372
59.0,-79.0,19.693016994892787,22.24130746242281,20.44083835528454
59.0,-77.0,19.78281360948131,22.541113864349427,20.078001483625485
59.0,-75.0,19.697635522675228,22.742641547779385,19.485662861029596
59.0,-73.0,19.89326037232786,23.012493244323196,19.4515923368499
59.0,-71.0,20.438731596073012,23.55826111966053,20.165760616919215
59.0,-69.0,20.34724211341654,23.66118323493538,19.40647642584281
59.0,-67.0,18.51722153389801,21.278106387967455,16.108321787555724
59.0,-65.0,17.537548302470896,19.18777670084637,15.014808951718805
59.0,-63.0,18.976207272203283,22.7932499541339,14.654351510046126
59.0,-61.0,19.84242814501158,24.649738250559494,14.600090914029806
59.0,-59.0,20.240301878970968,25.162167460734963,14.681006632599747
59.0,-57.0,20.500687369917614,25.521632807112837,14.751959653835911
59.0,-55.0,20.749871154635002,25.818481574901853,14.976327733506878
59.0,-53.0,20.970482239590638,26.081659498800036,15.211943704684927
59.0,-51.0,21.18834530051572,26.3444803749735,15.397946029338527
59.0,-49.0,21.466604493980412,26.68861220911367,15.71583041481972
59.0,-47.0,21.914788206345293,27.143478575908375,16.170435657159032
59.0,-45.0,22.503172658616677,27.690434833971267,16.707637939816777
59.0,-43.0,23.156584205707986,28.380013006312765,17.299560894912247
59.0,-41.0,23.927560377501322,29.21440689362953,18.049734151759367
59.0,-39.0,24.49173308605168,29.792726508048872,18.66072096845528
59.0,-37.0,24.794362118996105,29.97950332428445,19.035192977412407
59.0,-35.0,24.937179432527046,29.98442028001591,19.191697120390927
59.0,-33.0,25.147263826852395,30.214803103945087,19.404831519409527
59.0,-31.0,25.60032186238459,30.720599397682236,19.830753927863043
59.0,-29.0,26.1113282107317,31.185173554604262,20.651860666021093
59.0,-27.0,26.462235069857343,31.507983777601112,21.131141281216514
59.0,-25.0,26.65755083341992,31.775481801332717,21.244398240582996
59.0,-23.0,26.58992492854395,31.9660955483414,20.955264190547496
59.0,-21.0,26.522936735773328,31.934032307390225,20.788034404972677
59.0,-19.0,26.615968096166398,31.989397797360652,20.95892348563666
59.0,-17.0,26.482455339760236,31.99426146238693,20.745334339267174
59.0,-15.0,26.330603475344105,31.74362817048859,20.775420495056096
59.0,-13.0,26.14165062198026,31.382388243628156,20.97603868378428
59.0,-11.0,26.096588001678356,31.057748373086724,21.574964037540667
59.0,-9.0,26.395047925120707,30.725395561148616,22.678701583345173
59.0,-7.0,26.865146551813268,30.392989458505326,24.000797793632955
59.0,-5.0,27.52435079855786,29.92186765027327,26.03443327586774
59.0,-3.0,28.619707492794078,29.32535814181847,29.477037699621178
59.0,-1.0,30.292085284600034,28.836900867190707,34.33286721588047
59.0,1.0,32.3080193709302,28.65743908841978,39.19628710491452
59.0,3.0,34.64566944444414,28.788072370389273,43.20497026810699
59.0,5.0,36.742626718933025,28.98235074155764,47.18966195582652
59.0,7.0,38.6059895163271,29.127457779054566,50.221593994592695
59.0,9.0,40.074059626249436,29.083723873668532,51.8145029104744
59.0,11.0,40.84078852883977,29.235868836963164,52.15277454340139
59.0,13.0,40.980086879471855,29.5314741549646,52.08460862604625
59.0,15.0,41.61867650509521,29.82175573151835,52.29374266946252
59.0,17.0,42.680579070975,30.361238856357886,52.37929912027539
59.0,19.0,43.17662316566384,30.837270514894044,52.18378262838996
59.0,21.0,44.800081866469554,35.168262968454655,50.18118187649634
59.0,23.0,50.20395477117745,50.71795428079895,46.583135571154344
59.0,25.0,57.56774967835554,60.47064715630768,50.55967022826735
59.0,27.0,56.74823100321191,68.05377950058755,42.86449950541282
59.0,29.0,55.62327132224709,71.82695327401234,38.91371491704376
59.0,31.0,54.767941293221156,72.25472131722199,35.71953754999413
59.0,33.0,52.050253884772246,69.3207624635761,33.17202512675976
59.0,35.0,45.45039189451927,62.461978700412146,25.876705223026875
59.0,37.0,37.84094104730684,54.63794039428649,16.07889288379738
59.0,39.0,39.29737246721743,55.443450719394605,16.02350963025856
59.0,41.0,38.12335691577573,53.93656365981769,16.342056596840848
59.0,43.0,29.7045055219769,40.73978132623779,15.973586897644054
59.0,45.0,37.89849500890341,53.690136780915054,20.171482262298923
59.0,47.0,34.89582667270952,51.408306944722426,15.446566692389752
59.0,49.0,32.96210593362048,49.54947030455514,13.911257923382436
59.0,51.0,28.90524619658663,45.771503920377654,10.10401895484847
59.0,53.0,23.113965852417095,39.6938162339211,5.4326632081824755
59.0,55.0,23.750354571916432,36.831124816671945,7.031137450042024
59.0,57.0,22.230752350083094,32.38418599949,8.01512900494572
59.0,59.0,18.9715958498482,27.823331194554157,4.599785885517349
59.0,61.0,18.279838087664757,25.64741663491077,4.376384143967016
59.0,63.0,17.488213543970232,24.73484705944884,3.763607203666197
59.0,65.0,16.492828436298623,24.286357813707582,3.3937619381418926
59.0,67.0,17.207963054488573,24.83800543018333,4.544244536219821
59.0,69.0,20.587856752740663,25.717556084714488,10.06086769450576
59.0,71.0,22.747761008190537,27.06927304529927,13.781233931808856
59.0,73.0,22.177339076279168,26.929660279506606,13.012495081454745
59.0,75.0,22.921085474081337,29.91683345499041,12.763673673532594
59.0,77.0,24.877527593503146,28.907898297347856,17.211432279395922
59.0,79.0,23.302579421624614,28.75318827477713,14.772533418749845
59.0,81.0,22.318246806207753,29.09640528514501,13.848431734686528
59.0,83.0,21.589103837982293,29.744054330649305,13.439798607350895
59.0,85.0,21.031295815987505,29.904118292733983,13.337195348128716
59.0,87.0,20.59770309870146,30.027820230316138,13.086815187079992
59.0,89.0,20.125959565575613,29.84507219139232,12.893786482948144
61.0,-89.0,17.54218637017857,20.395834354758335,16.999706531350967
61.0,-87.0,18.321426153988796,21.0643698039803,18.60877318904386
61.0,-85.0,19.07010904744766,21.84847858188732,19.61276829831604
61.0,-83.0,19.611251289575193,22.491740025998297,20.094088171163094
61.0,-81.0,19.910071813455943,22.851011749480676,20.425670044232902
61.0,-79.0,19.89011799707896,22.495809659517363,20.495049213309358
61.0,-77.0,19.934670802967958,22.81456978892038,20.02807875101098
61.0,-75.0,19.615798763084058,22.769956586898843,19.220927072183258
61.0,-73.0,19.710935106331817,22.96544465707484,18.915519817142012
