longitude,latitude,corr,bias,nmb,obs_mean,obs_std,mod_mean,mod_std,bias2,variance,noise2,dev,noise
-115.0,53.0,0.40840732533638185,-10.5586856898861,-0.35271304871839415,29.027303921568627,8.008033410225941,18.462376220422055,7.756838846797592,111.48584349780552,20.12688177277558,53.432170437190955,4.48629934052283,7.309731215112561
-115.0,63.0,0.2458497018072265,-7.803434366834649,-0.3311166088450542,24.08757142857143,5.474838570128071,16.236473194502267,5.378085632490271,60.89358791749608,16.25781591526163,28.162175207489785,4.032098202581583,5.306804613653096
-113.0,33.0,0.8180101187312996,11.815285205733558,0.5227282709406743,26.0121768707483,9.988730340319202,38.349893788180914,10.161538825321312,139.60096449282628,3.962712638748108,33.0114131191065,1.9906563336618674,5.745555945172451
-113.0,35.0,0.40529220939379534,-3.649932590311206,-0.07765575236378003,47.98897260273973,8.159176490684636,43.44890064780744,7.925338581841872,13.322007913815868,21.33043062190979,55.636899673999,4.618487915098381,7.4590146583847785
-113.0,37.0,0.8231053431781937,-8.59889117651855,-0.17432611118611108,43.958596491228064,6.975062010342932,35.21707848538551,11.18724370935794,73.94092946560856,29.659274344020506,15.689988486569513,5.446032899645439,3.9610590107406267
-113.0,41.0,0.49960212905744233,-5.7044417483035,-0.13239247514930735,40.15938271604938,5.86975315503692,35.306389247045125,8.425399440114225,32.540655659787895,30.17149193933041,25.854204367977374,5.49285826681614,5.084702977360366
-113.0,43.0,0.5857364223226669,-13.921591482811394,-0.32331191982840907,40.99356097560976,6.0216251228416935,25.888286467391467,9.77309307817226,193.81070941428675,39.01261496356901,23.819639422210447,6.246007922150676,4.880536796522535
-113.0,49.0,0.3519071936841781,-0.47483122969985025,-0.02243100569658254,24.21295918367347,6.213156503657596,23.524692947986605,9.383321193110023,0.22546469669827196,51.79489064283538,33.82273059339587,7.196866723987278,5.81573130340423
-113.0,53.0,0.6822443657685762,-5.39639855828413,-0.25996537420561056,21.059826388888887,7.543552728962143,16.07206651061152,8.843238125775418,29.121117399851034,13.66553010569401,30.41824847062495,3.696691778562829,5.515274106572125
-111.0,31.0,0.8638647141871227,2.446010702519647,0.06738696464160467,34.69219298245614,7.339686251013261,36.99480816814521,5.601334756606872,5.982968356840658,0.5463592926654206,13.669105175365452,-0.7391612088478539,3.6971752968131564
-111.0,33.0,0.8758984459546743,-2.806349654010047,-0.08826132949556043,32.45394557823129,7.9208218329270315,30.410488648810748,9.109744701147635,7.875598380562311,4.717189429711639,14.605856610133475,2.171909167002994,3.821760930531039
-111.0,37.0,0.7095699146509767,-9.319504813295396,-0.2075419175452353,40.24258064516129,6.184884244533567,28.544249143547614,13.875621787340558,86.85316996503605,90.00343467074208,18.992914823154074,9.487014001820704,4.358086142236529
-111.0,39.0,0.8277104098793818,-13.7211647050333,-0.32512161721518995,40.94432432432433,6.632994773831023,26.777739593265363,10.948063897582912,188.27036086265156,29.788291172619658,13.85433655386839,5.457865074607438,3.7221413935889633
-111.0,41.0,0.8368836137515518,-0.5077130676444526,-0.014777455438593887,30.78658415841584,10.38468359884431,31.125449485129923,11.238968750175136,0.25777255905694046,6.493309032813442,32.31214352470171,2.548197212307839,5.684377144833171
-111.0,47.0,0.3426477959505942,-9.519502087985511,-0.286148593137424,35.10594594594595,4.756095772479458,24.136732036473916,8.45423277332452,90.6209200031605,46.5747152773736,19.96463659317278,6.824567039554495,4.468180456648184
-111.0,51.0,0.4757119717752925,-7.583023536326149,-0.24400634870988364,29.556359649122808,5.991628549956627,22.12181228453758,8.936812224492497,57.50224595247633,37.04575970785205,27.775462836508158,6.086522792847493,5.270243147759708
-111.0,55.0,0.2415379997170488,-8.034934289798397,-0.2818251755525621,27.17063829787234,6.76267647178095,19.59738002137493,6.856778637489801,64.56016904137806,27.283231549276007,43.06565589174435,5.2233352897622805,6.562442829598163
-111.0,57.0,0.5292444665838864,-3.705643401657799,-0.146808968898792,20.467849462365592,7.261842154278748,18.018643783725427,7.55329679420975,13.731793020249983,13.764152065091922,37.963475160918094,3.710007016852114,6.161450735088133
-111.0,59.0,0.09415420975502276,-13.370998611344707,-0.44522992498333536,27.8184756097561,6.3159280190430245,15.744219047727572,6.662780629516562,178.78360386458206,36.821951908989725,39.53731289194277,6.06810941801396,6.287870298594172
-109.0,33.0,0.5748066639815723,-3.109104893059495,-0.07514405083461873,41.77655290102389,5.694504145259429,39.57900026376536,8.227834539141837,9.666533236046494,24.54801764253904,21.71328436249593,4.95459560837603,4.659751534416393
-109.0,35.0,0.8380578811498836,-8.53412227877045,-0.19414957771484195,43.011315789473684,6.835914206025253,34.44281858552687,9.01751527225206,72.83124306900615,10.81504450520565,13.909522059909676,3.2886234970281487,3.7295471655295733
-109.0,37.0,0.7472175345199124,-1.9714976383543998,-0.05184676114373805,35.418312236286916,8.282536182472118,33.8852376893736,11.502637238964775,3.886802938036976,28.236268230355822,30.29846373474784,5.313780973125993,5.504404030841835
-109.0,39.0,0.7990860559357732,-15.6295130367323,-0.3287886327351298,45.871196581196585,7.415754504503319,30.855677879795127,10.227801323906743,244.28167776538493,18.506991525821373,19.878000866074935,4.301975305115241,4.458475172755247
-109.0,41.0,0.248544210488723,-8.303136691517501,-0.20781104464160036,39.982183908045975,7.8826812557490875,29.076708815912905,10.022301277685726,68.9420789180242,65.0136862439444,58.29821955753555,8.063106488441314,7.635327076002413
-109.0,45.0,0.7436783169513651,-3.838489058215899,-0.11971087512814574,30.709811320754714,7.28044020503569,26.661603658581345,7.501744341262675,14.733998250043177,4.357400839419783,23.690105333108246,2.087438822916682,4.867248230068839
-107.0,31.0,0.6815565987023918,10.4122758833057,0.37962851973305084,28.22469387755102,8.048396639860771,38.84266405117271,6.303134347211235,108.4154890700695,0.668627579751377,34.68666018840148,0.817696508339969,5.889538198229253
-107.0,33.0,0.5939646001467401,7.120433044001748,0.22714173573304597,30.768503401360547,7.946566292511836,39.30366920510288,7.683606479106778,50.700566734112,8.783087417215112,40.86971341559766,2.963627408635423,6.392942469285772
-107.0,35.0,0.7389197341257491,7.869359280144696,0.2712792441695045,31.21527210884354,8.54500966639252,39.368713749305634,8.817318833029915,61.92681547999945,6.2662233253958535,33.14963104535395,2.5032425622371983,5.757571627461872
-107.0,37.0,0.7199923017893112,-0.9845081488551006,-0.027638991808664304,30.592253521126764,7.667950868522332,28.505236273123394,11.475969854428373,0.969256295162097,35.46326673072,28.317513594800687,5.955104258593631,5.321420261058197
-107.0,39.0,0.8770850869669691,1.9609314992755014,0.05599236061596072,29.182222222222222,8.654601713401378,31.191347118322117,8.88591596637098,3.8452523448508655,1.6772681318728986,17.281550717457204,1.295093869907853,4.157108456301953
-107.0,41.0,0.4716872857454497,-8.695787692097852,-0.2054205878930324,40.696111111111115,4.853130643618112,29.657922225086217,9.969146847971375,75.6167235860405,58.982197667733146,18.312623443854022,7.67998682731508,4.279325115465524
-107.0,43.0,0.6082988213631696,-9.92416620181835,-0.24374043222043723,39.51444444444445,5.236705239079841,28.07029867805491,8.915461237304921,98.48907480131366,32.83266636019646,17.27578857933155,5.729979612546319,4.156415352119125
-107.0,45.0,0.6030591157693738,-4.7529133304051,-0.14064574843449495,30.802692307692308,4.898700954408626,25.01736578581087,8.212825201306266,22.5901851263425,27.65307310692722,15.269936378743354,5.258618935322013,3.907676595976611
-107.0,51.0,0.38432297839813345,-1.8450234503726488,-0.061607607472987505,25.909375,5.465754666022702,23.67965934446659,8.114513543076272,3.404111532424994,36.16697433401736,25.4618902185404,6.0138984306369325,5.045977627629794
-107.0,53.0,0.3557743292988151,2.469903596541199,0.12601817200272536,19.4142125984252,6.696949099639388,21.909276643135964,8.896239119936755,6.10042377620715,42.42746104901288,39.172332216230835,6.513636545664248,6.258780409650976
-105.0,31.0,0.4609757750356025,-1.1631446846701081,-0.024036881270306017,41.4196551724138,5.201763082125287,41.28211789269825,5.641101736798003,1.3529055574763253,10.518443331667093,21.308478208808904,3.2432149684637146,4.616110723196412
-105.0,33.0,0.6278368164740945,1.7755099138591994,0.047138610133435635,35.00191860465116,7.621644182203713,36.526837348064824,7.719823347448347,3.1524354542123016,8.61231458409036,35.19181081389242,2.9346745277952646,5.932268606013421
-105.0,39.0,0.6885621206454665,-0.8527355944181991,-0.03229328963094516,28.929659863945577,9.328972260297515,28.566790740936913,10.833877759420286,0.7271579939877594,19.450753467789557,45.7673829477899,4.410300836427098,6.765159491674228
-105.0,41.0,0.7455986442673677,1.7918732511064484,0.08337129168784346,27.39925170068027,10.056029525292955,29.66950434692715,10.443031475032281,3.210809748030793,8.674612393825821,44.907295093267855,2.9452694942612334,6.7012905543087635
-105.0,45.0,0.722858107731401,-10.617126698240696,-0.2990034414062429,35.79759493670886,5.8643635446588105,23.763047656193468,9.599448865751464,112.72337932649539,28.733310642093862,16.420767786538313,5.360346130810385,4.052254654700062
-105.0,47.0,0.4664263838253672,-8.535897018567702,-0.23494278666777552,33.19509803921569,5.21650126906877,23.950101074479107,10.21603004224392,72.86153791159299,60.57378487340119,21.291842613781842,7.782916219091735,4.614308465391303
-105.0,51.0,0.10639615977254098,4.527247103704699,0.21257117020982869,21.224652777777777,6.807381360993315,25.191187350621153,9.995420292032167,20.495966338002585,85.95405650092908,45.81586058386744,9.271141057115305,6.76874143278257
-105.0,53.0,0.03322100143166163,-0.5368816882299043,-0.025573777042119883,20.280370370370374,6.3691798685539105,20.137615928693144,7.569311226461425,0.2882419471565922,54.13605379516568,40.521681644112164,7.357720692929685,6.365664273594089
-103.0,29.0,0.3510462040415826,-3.9809992715338964,-0.10390142265112776,39.84807971014493,6.251247055877983,36.06157520745038,7.6052043868409545,15.848355199953414,29.27597572986197,34.262362427352464,5.410727837348869,5.853406053517257
-103.0,33.0,0.742765051547406,1.7027496974939975,0.059802796832117366,31.592894736842105,7.30392253975203,34.360694352187195,9.39301595001576,2.8993565323159,15.744369669937123,23.915591798166467,3.9679175482785833,4.8903570215441805
-103.0,43.0,0.6904390922021267,-10.6051590564037,-0.26756151701797404,40.27303571428571,5.901749754172501,29.045234479457054,11.895771454854387,112.46939861162141,61.167614164654815,18.226665367569527,7.820972712179401,4.269269886944316
-103.0,45.0,0.46900352795564315,-6.476080427371899,-0.18045513225530704,33.276,6.031008785128082,27.771518171546305,11.83388984639209,41.9396177017894,81.09588644304719,28.372290416299087,9.005325449035542,5.326564597965474
-103.0,47.0,0.39410244266348693,-4.699344151462498,-0.12867548267203505,32.2026872246696,5.159741821760603,27.40785849670309,11.550067853603021,22.08383545388478,90.56569455768918,22.48794821493524,9.516600998134217,4.742145950404231
-103.0,49.0,0.19768658615544782,-7.662664973704151,-0.26232680176093137,31.382105263157893,5.700608331718069,22.849158576894528,9.55029445447028,58.71643449923243,70.95300471348129,31.22695556183065,8.42336065436363,5.588108406413627
-101.0,35.0,0.7893206235315218,-1.7475216358222028,-0.04204619145975017,37.4451724137931,6.573550041214141,35.57325472761267,10.533226475804375,3.0538318676667076,28.56461937677205,16.28958944292386,5.344587858457568,4.036036353023082
-101.0,43.0,0.5574171659934942,-3.1598406860370005,-0.1090265254911491,33.15201388888889,6.024480313583638,30.494370294330427,13.471201753149296,9.984593161134782,102.27384118646619,25.017200068769327,10.113053010167908,5.001719711136293
-101.0,47.0,0.3806523566622054,-6.047110784027797,-0.20601977078993886,30.5040206185567,5.4167268383178335,25.32372133601437,12.70265460305076,36.567548834305285,113.2258748191728,25.089539943498554,10.64076476664966,5.008945991273868
-99.0,27.0,0.5233234882244188,5.840028155443292,0.23347182997160654,23.59432558139535,5.361044707964216,29.53813363413426,6.990777318699905,34.10592885637038,17.516038839360043,20.869629984574797,4.185216701601011,4.5683290144838296
-99.0,29.0,0.5927841658833983,5.473152634098906,0.2051897039195249,26.215544217687075,6.662261108787008,32.540044164866046,9.282983520361322,29.955399756143787,28.44836236877004,28.788887702684544,5.333700626091611,5.365527718937304
-99.0,31.0,0.3146786102870853,9.580291425651804,0.36902094387934425,29.468285714285717,5.633713374547433,39.85351183035034,3.5949773940641734,91.78198380041748,3.320297308444033,28.59587429761477,1.8221682986058212,5.3475110376337485
-99.0,35.0,0.8175153084406518,2.060124229674301,0.06962417598099468,31.495124378109455,8.49833466683048,33.85144479156692,11.943176066077474,4.244111841691132,24.95659265526784,23.9536762117728,4.99565737969167,4.894249300124872
-99.0,37.0,0.8336339541893316,-1.2698861552363496,-0.035069230893312986,33.440877192982455,7.264055835986174,32.65195824441317,13.916281092502784,1.6126108472609582,61.790879654071134,16.096656795727583,7.860717502497538,4.012063907233729
-99.0,39.0,0.6450649660172647,-0.2803076061600933,-0.005564971335320495,32.35304093567252,9.772194472888957,32.04509836432647,14.95015180660233,0.07857235407120199,74.76112373266407,55.759147399614655,8.646451511034112,7.467204791594687
-99.0,49.0,0.1352253378189572,-3.0158171889789465,-0.11008897441272059,25.66322695035461,6.429076289333903,23.01513214209174,11.061440302893214,9.095153317340875,103.87821525576291,40.57721075944087,10.192066289804188,6.370024392374088
-97.0,25.0,0.5159756820129211,12.217050475649657,0.47905671286325024,24.88397435897436,6.56764223142723,38.1185185068999,6.48589811822411,149.2563223245715,9.592365616828227,31.6503407541498,3.0971544386465824,5.625863556304028
-97.0,27.0,0.4856240661646215,10.870262186093248,0.4066043886146713,26.44336734693878,6.366936985277401,37.39323231100951,6.907350025523249,118.16259999440875,14.557370238502328,30.97780704348593,3.815412197718921,5.565771019677861
-97.0,29.0,0.4029943295230603,4.340309113099099,0.16361242464382242,25.6973851590106,6.389158166341691,30.545526830324167,8.96689812803215,18.83828319725109,40.85898864497361,34.191775298277655,6.392103616570496,5.847373367442655
-97.0,31.0,0.5846743022141637,1.672810577017449,0.047912511976747216,28.724897959183675,6.560110178395793,31.127291601405563,9.998214047501577,2.798295226581451,37.978701279785156,28.32377173359374,6.162686206499983,5.322008242533427
-97.0,33.0,0.8100818582484249,2.3512507477047,0.08071903967151689,28.88255102040816,7.980698641595749,32.205613858289034,13.21144243272401,5.528380078581912,45.51422662792438,21.89507773644012,6.746423247019444,4.679217641490949
-97.0,35.0,0.8208404705852599,1.6494597917711502,0.04849987186253646,30.773435374149656,8.544638106810336,33.28975181985527,13.466317018380986,2.7207176046697263,41.635172486407335,23.817663652571774,6.452532253806046,4.880334379176469
-97.0,37.0,0.765383447389143,2.713803812661702,0.08001749655391849,29.45295918367347,9.04175579567572,32.87262303935907,15.395338394117923,7.364731133617189,71.82440753365942,33.86127023693847,8.474928172772877,5.819043756231643
-97.0,39.0,0.785105214493428,-6.526765303760753,-0.1878086665297839,35.02641791044776,8.034617152449997,29.907308311464078,15.93685343259531,42.59866533037519,92.71443668422194,24.763958701015135,9.62883360974848,4.976339890021092
-97.0,41.0,0.4236610804893798,13.647131604183357,0.42525815283437784,27.345159574468088,6.251146074691192,40.03109010232933,12.188607246710804,186.2442010219002,91.01617823508069,32.062977889825525,9.540239946410189,5.662418024998289
-97.0,43.0,0.6560662130624174,-4.1010016146623,-0.12220827952639923,31.704800000000002,6.997070884766208,28.189370889405062,14.402009231666028,16.81821424346279,96.26489320389327,27.885926968195605,9.811467433768165,5.280712732974178
-97.0,45.0,0.3693632870395644,-4.238506107626749,-0.16744682532060912,31.454814814814814,6.529690027241097,26.27360312851474,13.416534944524583,17.964934024389258,121.10357995716863,36.81993865097189,11.00470717271335,6.067943527338722
