longitude,latitude,Sn,Sv,SnSv,FNR,HOP,LER_etoo,LER_isop,Sv_adj,Sn_adj,SnSv_adj,FNR_NO2,FNR_NOy,FNR_NOx
27.0,45.0,481572.92815159325,2813035.0117568844,0.17119336451160141,0.1664446592778392,0.19692788726699467,5.646309131355086e-05,0.019049492649407085,2.8130350117568836,2.1795920308403174,0.7748186644428045,0.20961060072949592,0.12559178180980807,0.1664446592778392
27.0,47.0,284803.3655193787,2744339.8844401487,0.10377845948825656,0.164492621811767,0.20524593137999406,7.557980356050557e-05,0.024915084933513198,2.7443398844401488,1.7860529055758882,0.6508133033019876,0.20642974101462183,0.12461444149336041,0.164492621811767
27.0,49.0,436303.6686112294,2147801.0277989595,0.2031397056636797,0.22355576684807818,0.294854622758294,0.00011613712267322904,0.025084820798916465,2.14780102779896,2.0890535117595896,0.9726475985070302,0.2784334758866983,0.1528870794478894,0.22355576684807818
27.0,51.0,374616.02707644616,1656136.2640301972,0.22619879487743383,0.4242978813091405,0.6439554472837968,0.0006603313674682962,0.08083190252910182,1.6561362640301973,1.9656782286900234,1.1869060966677691,0.5222867363314693,0.23034864335509872,0.4242978813091405
27.0,53.0,-13880.411848820593,2166158.8278950406,-0.006407845846792707,0.2621357457409908,0.4002660855872688,0.00022491669392154826,0.04946930196930029,2.16615882789504,1.1886853508394897,0.5487526286309264,0.3349238665491747,0.17636476804261633,0.2621357457409908
27.0,55.0,-115312.21686937715,2118482.2534451587,-0.05443152364474704,0.25228263501887116,0.3835152688059721,0.00023408644949294647,0.06493282346445657,2.1184822534451584,0.9858217407983766,0.4653434028985586,0.3253039541280734,0.1759209447871132,0.25228263501887116
27.0,57.0,229414.58668117598,1096128.268596694,0.20929538381021906,0.5856034135333922,0.9995426476716801,0.0016813004305051683,0.30449563236117444,1.096128268596694,1.6752753478994826,1.5283570325617413,0.7343181332392048,0.3158238272555236,0.5856034135333922
27.0,59.0,194280.38399633847,1317605.6031830083,0.14744957332224853,0.41653795403083593,0.7166835811152874,0.0007633715164676071,0.1370099194051678,1.3176056031830083,1.605006942529808,1.2181239504845072,0.5216788113231914,0.24245736998930228,0.41653795403083593
27.0,61.0,130253.14842437881,939290.6573921912,0.13867182367810238,0.45492977938221185,0.8970409025290605,0.0012562120141259017,0.32122777622357634,0.9392906573921912,1.4769524713858886,1.5724126070692963,0.5786050789401218,0.2786684117837295,0.45492977938221185
27.0,63.0,208204.25587760826,438551.02631828445,0.4747549164928898,0.8150789433777258,1.5150436294579075,0.003965209289668277,0.7391395847208151,0.43855102631828446,1.6328546862923472,3.723294641447904,1.0398327754290628,0.3965294039007797,0.8150789433777258
27.0,65.0,135090.13123333082,220125.00002424108,0.6136973593115463,1.1487849045141971,2.5216310866003275,0.00919829998541937,1.6553264142412198,0.220125000024241,1.4866264370037925,6.753555647200815,1.4540317467891282,0.47376724226055505,1.1487849045141971
27.0,67.0,117945.7016728389,114418.79905803148,1.030824502999884,1.3458125182607155,3.2518192296893083,0.01440527634065966,2.1161499730768,0.11441879905803143,1.4523375778828087,12.693172711472052,1.7052131989370274,0.4800903284433398,1.3458125182607155
27.0,69.0,102914.98055117967,124266.05732603993,0.8281825525465824,1.0425471301180769,2.964977220199763,0.011173191523869381,1.3349086393737464,0.1242660573260399,1.4222761356394902,11.445411291257349,1.2855257688268684,0.39759114104618715,1.0425471301180769
29.0,-31.0,2879675.8959009442,3122671.4200159144,0.9221834476219942,0.4826485282545807,0.2793710646963472,0.0008030945002373065,0.22359047532318901,3.1226714200159154,6.9757979663390195,2.233919944834755,0.6653079274166359,0.3748445006040238,0.4826485282545807
29.0,-29.0,2472754.431311176,2589067.256815377,0.9550753943536914,0.48811396766932325,0.26028606221017986,0.0012838139299821045,0.30562448314375545,2.5890672568153765,6.1619550371594825,2.379990330857166,0.6146493876592232,0.3342853802616105,0.48811396766932325
29.0,-27.0,-9973968.134139437,20268207.50099533,-0.49209917224548033,0.03255266576655664,0.0088040907604903,1.399915816187944e-06,0.006842338828356285,20.268207500995338,-18.73149009374174,-0.9241808923074163,0.09193072801428581,0.030207324568371344,0.03255266576655664
29.0,-25.0,1857283.5936974906,8554625.38807904,0.2171086996147879,0.1425668768459544,0.032533257273031135,3.671960184108605e-05,0.10511458761363147,8.55462538807904,4.931013361932113,0.5764148794643341,0.28306586599930744,0.13074894257568742,0.1425668768459544
29.0,-23.0,4136608.380677334,1626471.8688806202,2.543301522653604,0.9355645041946696,0.49376957615149714,0.0022256858017969798,1.265749308552887,1.62647186888062,9.489662935891799,5.834507880190286,1.1449268535205703,0.7231081728531704,0.9355645041946696
29.0,-21.0,3501533.3540780414,1190109.8344631589,2.9421934452440954,1.5341606657596263,0.7350123143378686,0.005692729447551128,2.652143354438194,1.1901098344631584,8.219512882693214,6.906516226211104,1.9411855749355442,1.070407436701871,1.5341606657596263
29.0,-19.0,3030519.55478097,2301936.8886219193,1.3165085323408778,1.0073266592281693,0.40995588457110177,0.0027108442736967853,1.8093246068325355,2.301936888621919,7.277485284099071,3.1614616890977496,1.2288182554976232,0.7799406404788259,1.0073266592281693
29.0,-17.0,3180294.9495508317,2415015.8502238533,1.3168836756313806,1.5278149229565205,0.4292196098439716,0.006248485912252606,2.8077700746867937,2.415015850223853,7.577036073638796,3.137468465449808,1.858049757114189,1.123025611107437,1.5278149229565205
29.0,-15.0,3964740.8464160776,3859748.2610813496,1.02720192567826,1.3587556868321393,0.2429145924308046,0.004349453155266388,2.8381555127496014,3.8597482610813487,9.145927867369286,2.3695659013800445,1.632406293880416,1.0641404457465624,1.3587556868321393
29.0,-13.0,4569664.194058506,3951445.409712673,1.1564538340391208,1.509165223696595,0.16180271339504337,0.005796067443045493,3.5319368603409966,3.951445409712673,10.355774562654146,2.620756075030063,1.84813975295397,1.1291280275692832,1.509165223696595
29.0,-11.0,4925048.516052913,3352665.3832792854,1.46899494969452,1.9704149557993336,0.11489554685870819,0.011201586712340264,4.668490010551215,3.3526653832792856,11.066543206642955,3.300819479878611,2.4692349363835913,1.331873865041144,1.9704149557993336
29.0,-9.0,7371187.008136437,2981039.3121199682,2.472690305749243,2.3351288919071838,0.12679464025863277,0.014359486541932358,5.615748948171442,2.981039312119967,15.958820190810004,5.353441709381848,2.9213276745089205,1.4630934580831405,2.3351288919071838
29.0,-7.0,7344949.341623867,3907452.330444564,1.8797284574392255,2.5946752061383305,0.159479051609903,0.013887319378616305,6.974336247568202,3.9074523304445634,15.906344857784863,4.070771314048288,3.1822203516727843,1.635083290256009,2.5946752061383305
29.0,-5.0,8151299.274710353,2835500.3752862546,2.874730451724045,2.5234350434219537,0.21338646331944336,0.011417069879008403,4.370717355054945,2.835500375286254,17.51904472395784,6.178466727301783,3.082482852033306,1.5430837143225262,2.5234350434219537
29.0,-3.0,6944126.21846832,4084764.776593255,1.700006389170788,0.8220000858011749,0.2946234200269235,0.001176474181332239,1.0571968836499162,4.084764776593255,15.104698611473767,3.697813567632473,0.9902023841157009,0.6566362947730303,0.8220000858011749
29.0,-1.0,6848496.27557029,3196516.0166280884,2.142487708475357,1.4719012326962995,0.5713653439623388,0.0033522138519480496,2.194589926531158,3.196516016628088,14.913438725677706,4.665529172417368,1.783798065798124,1.0938282782915028,1.4719012326962995
29.0,1.0,8824307.646190856,1939552.6366122426,4.549661339227176,2.555592850172856,1.0852050242234152,0.004955775255863358,4.778549294131361,1.939552636612242,18.86506146691884,9.72650141625951,2.993953059832509,1.83349185899278,2.555592850172856
29.0,3.0,12208352.452979863,4152789.5220379387,2.93979562127886,2.6489271429792796,0.3031376378157532,0.00591085916523409,5.361372077693256,4.152789522037938,25.63315108049685,6.172513907692016,3.133074498392789,1.9100269652710002,2.6489271429792796
29.0,5.0,12039520.150491461,5540515.5048943665,2.1729963827113234,2.7689893326191384,0.21683584704264725,0.007137084167647782,5.757800126127655,5.540515504894367,25.295486475520057,4.565547457303312,3.3391975652168755,1.974385221801001,2.7689893326191384
29.0,7.0,5887513.099382656,5049447.243889637,1.1659718014693918,2.4417769833564265,0.33037263783371623,0.007206641336357747,4.173921483163344,5.049447243889635,12.991472373302441,2.572850402392756,2.956606828875323,1.748336500825833,2.4417769833564265
29.0,9.0,-1587875.9421705008,7739083.71159065,-0.2051762199951882,1.4268021655534033,0.48749041205776705,0.0030768328167099725,0.5949787918364569,7.73908371159065,-1.9593057098038695,-0.25317024376793623,1.6836371588842713,1.0003317640044038,1.4268021655534033
29.0,11.0,-3157624.3385334862,8381497.712858815,-0.3767374813798599,1.054187304348447,0.5359026006338072,0.0007161039709937847,0.08380416677237618,8.381497712858813,-5.098802502529844,-0.608340260560748,1.2519787368700888,0.6723771710838885,1.054187304348447
29.0,13.0,2168386.195825247,773346.1602128554,2.8039011601588886,1.3246148721195738,0.7894609997223406,0.002125669665359668,0.08544918596352047,0.773346160212856,5.553218566187625,7.180766973303593,1.6102272240877369,0.61058241517105,1.3246148721195738
29.0,15.0,238586.746870736,1207072.9967341325,0.19765726473565265,1.725834368400905,1.0525113783625053,0.0009210481126018435,0.0029757614401191347,1.207072996734132,1.6936196682786029,1.4030797415407983,2.122178538057783,0.5020650032983941,1.725834368400905
29.0,17.0,357922.8738602098,-343303.19080268126,-1.0425853398663323,5.154426480172714,2.044120781507714,0.009044250844789336,0.014630621140466028,-0.3433031908026814,1.93229192225755,-5.62852887483986,6.059164702913264,0.5379726270380595,5.154426480172714
29.0,19.0,-1108349.16171961,1242775.9756007295,-0.8918334305455651,3.912616007290504,1.977842810251657,0.004060216701001588,5.554770316876183e-06,1.2427759756007295,-1.0002521489020886,-0.8048531421108214,4.601134020746674,0.4933343479445301,3.912616007290504
29.0,21.0,-2472623.958960995,2768265.168359589,-0.8932034355748572,3.024108470768471,1.8781633992985323,0.0025218943982315703,0.00011274557531852304,2.7682651683595894,-3.72880174338486,-1.346981418544692,3.5045914055315484,0.4450321395527561,3.024108470768471
29.0,23.0,1264301.7339664889,-448394.69270344725,-2.8196179717110397,1.5326219401458774,1.2285625687105952,0.0005572935342188817,2.6069471869238928e-05,-0.4483946927034474,3.745049642470109,-8.352127497073107,1.8471190783591387,0.3586340191219031,1.5326219401458774
29.0,25.0,1918275.5811614587,-958530.8134879862,-2.001266473824737,1.5846638045758945,1.252506628845139,0.0006351084335453567,0.0004169275400857142,-0.9585308134879862,5.052997336860047,-5.271606573056067,1.8900595723096538,0.33736789180056864,1.5846638045758945
29.0,27.0,2512998.8332080604,-1292735.1624389663,-1.9439394132877592,1.6520194478385533,1.4202568260880115,0.0008827194628600683,8.926902500902401e-06,-1.2927351624389665,6.242443840953252,-4.828865201729186,1.9077953407282673,0.3198779169680274,1.6520194478385533
29.0,29.0,729458.8548083117,1360327.3072350763,0.5362377502301031,0.8363772215742304,0.8485276822049391,0.00017786105395843933,1.6687289109938343e-05,1.3603273072350743,2.6753638841537515,1.9667060051830816,0.9724028215778792,0.3069242581655026,0.8363772215742304
29.0,37.0,726664.6195481981,3749676.3307000287,0.19379395858749673,0.31588514214133523,0.21038502324167974,0.00027275532217008874,0.09534797166975366,3.749676330700029,2.6697754136335266,0.7120015644483919,0.38348564564386045,0.20754240224191953,0.31588514214133523
29.0,39.0,652816.7568182261,3673245.0227503376,0.17772208300153916,0.1380062388808238,0.1198079078790339,7.978466861751703e-05,0.0460849378479827,3.6732450227503386,2.5220796881735827,0.6866080733936932,0.17266074622763297,0.10853236933339211,0.1380062388808238
29.0,47.0,606418.5245678107,2277257.5275068637,0.2662933450621706,0.24631024907741955,0.2757205589402633,8.162854281757152e-05,0.01795965143532805,2.2772575275068636,2.429283223672752,1.066758236312573,0.3066568002747069,0.1715992966977199,0.24631024907741955
29.0,49.0,313258.3846719826,2430495.1039978415,0.12888665529780916,0.18569863431153782,0.2415624431098417,6.194083264671616e-05,0.014608945322063117,2.430495103997841,1.8429629438810964,0.75826647041982,0.2367376920575577,0.13327989678295452,0.18569863431153782
29.0,51.0,365097.2859895741,1706736.6304986542,0.2139154216681365,0.377382046383643,0.5917521163004008,0.0005123523021825398,0.07127149161230803,1.7067366304986535,1.946640746516279,1.1405630556763366,0.46527959560767207,0.22114191559599286,0.377382046383643
29.0,53.0,193992.74131480278,1759208.6591174596,0.1102727299057992,0.367525424127255,0.5801941868606844,0.0005670740974135328,0.10566760125822432,1.7592086591174596,1.6044316571667365,0.9120189631010741,0.4614524074620803,0.22745807849640728,0.367525424127255
29.0,55.0,52516.97305118834,2005895.3897592719,0.026181312006251192,0.24154393780302824,0.36099744877932155,0.0002615386326974195,0.09628451923454166,2.0058953897592713,1.3214801206395075,0.6587981244615648,0.31333275860061266,0.17499997033004336,0.24154393780302824
29.0,57.0,321576.7170066589,1001116.2626204037,0.3212181531892586,0.6252941598197377,1.015768374145127,0.0019161665498536478,0.4278927767826046,1.001116262620404,1.8595996085504485,1.857526121574511,0.7837885289455774,0.34819444683546813,0.6252941598197377
29.0,59.0,-2118.990413429361,1581706.8230877728,-0.0013396859534896075,0.3065534884817447,0.5080992574307055,0.0004554722398535526,0.21035475949256752,1.5817068230877729,1.212208193710272,0.7663924666796506,0.4055967817274705,0.22070827329655004,0.3065534884817447
29.0,61.0,115417.2197725143,994501.3873087645,0.11605536326585388,0.4342025432715636,0.8392720231766398,0.00102829645897465,0.3588268305606478,0.9945013873087645,1.4472806140821595,1.4552826497292959,0.5627438811587601,0.2823693425023514,0.4342025432715636
29.0,63.0,216179.76822123647,304783.8271488482,0.7092888433206139,1.0968271199050605,2.042238848145737,0.0073942815020098945,1.111220360972048,0.3047838271488482,1.648805710979604,5.409754600182153,1.3853212651788094,0.45623108422274444,1.0968271199050605
29.0,65.0,141170.55470237252,140825.08656704918,1.0024531718299983,1.4541940827204418,3.0499480606099088,0.01380422944059711,2.1209222494461186,0.14082508656704915,1.4987872839418759,10.642899787803636,1.8377499236639565,0.5143824965560685,1.4541940827204418
29.0,67.0,114495.7393742268,98169.46930105158,1.166307001447754,1.4230904360909549,3.4932306927626318,0.015641326135030328,2.220987444592495,0.09816946930105158,1.4454376532855844,14.72390208052292,1.7840114492234247,0.4941186868697639,1.4230904360909549
29.0,69.0,94789.21482367828,204776.26175972738,0.4628916164848173,0.7907478813841432,2.182180048414268,0.005948257631212397,0.963684646316758,0.20477626175972735,1.4060246041844873,6.866150363826034,0.9925727779411281,0.3673368515924121,0.7907478813841432
31.0,-29.0,4084805.4237027955,4650326.1742568165,0.8783911645413993,0.5196422606700453,0.28516709182591293,0.0007101243151272254,0.2261239834612405,4.650326174256817,9.38605702194272,2.0183653082017923,0.6643379038119125,0.38401566642872376,0.5196422606700453
31.0,-27.0,5788374.173190089,2313855.374462976,2.50161450757635,0.5536256706905711,0.19864007515490534,0.0009527393767068053,0.4810581334784374,2.3138553744629764,12.793194520917309,5.5289516631464,0.771414831909135,0.4421018726212374,0.5536256706905711
31.0,-25.0,5375629.616010537,2690583.4787914837,1.9979419551126816,0.7069902738706565,0.25029142608930693,0.0012070234720975219,0.9939540701034236,2.690583478791484,11.967705406558208,4.4479963178595305,0.8960453355858883,0.598265525947086,0.7069902738706565
31.0,-23.0,4850376.664479611,2491077.232333565,1.9471000744268079,0.9645883717136007,0.44119628355178625,0.002326960326814822,1.5200773614930514,2.4910772323335655,10.917199503496354,4.38252148981726,1.1840473805488463,0.7744192012302185,0.9645883717136007
31.0,-21.0,4682376.104811663,190754.3104269903,24.546633280949134,1.7973378144250234,0.8265683672003618,0.007256703989666979,3.3458195074562656,0.19075431042698998,10.581198384160457,55.47029768541112,2.2431809176302795,1.260070139071242,1.7973378144250234
31.0,-19.0,3647757.3572593248,1558794.3164462517,2.340114612154542,0.8312310964958699,0.3705218241029056,0.002076157006148923,1.1463463527094482,1.5587943164462512,8.511960889055782,5.460605545740892,1.0192326857528708,0.6560146375452539,0.8312310964958699
31.0,-17.0,3094380.211272005,3142741.7126808134,0.9846116843730199,0.9748981015266661,0.34791981066639976,0.0024969278152550804,1.2929347806008202,3.1427417126808135,7.405206597081142,2.356288640330029,1.1851976827241897,0.7764446224064379,0.9748981015266661
31.0,-15.0,4689189.499045041,2973337.3354295236,1.577079547338899,1.6126582762626276,0.29007378398944506,0.006703090756253412,3.608286106823618,2.973337335429524,10.594825172627216,3.5632772125725527,1.9387268908803688,1.2315855947754337,1.6126582762626276
31.0,-13.0,4145493.1704873843,3548578.1409813045,1.168212451802178,1.6381343479279595,0.14535584479272542,0.007899831721463612,4.557723447159078,3.548578140981304,9.5074325155119,2.6792230966295607,1.9792052627017624,1.2216960135559405,1.6381343479279595
31.0,-11.0,3371306.8599216547,3448544.5344296508,0.9776028194686573,1.6562942067759996,0.12279617596481343,0.008577225781859243,3.79781483673167,3.44854453442965,7.959059894380437,2.3079475456728518,2.027741325814849,1.1987334628179596,1.6562942067759996
31.0,-9.0,4000394.7657817164,3041210.7658794466,1.3153954374566001,1.515403974818756,0.12372891479011514,0.007660022419606694,2.896142320561124,3.041210765879447,9.217235706100562,3.0307783365468763,1.850896331549829,1.0915975323424811,1.515403974818756
31.0,-7.0,4691988.643708122,2232043.101414765,2.1021048566374625,2.4600544575570065,0.22609104668884267,0.016289536143247855,5.732108977838267,2.232043101414765,10.600423461953374,4.74920195547943,3.0211669223341797,1.5127688136532262,2.4600544575570065
31.0,-5.0,4346534.399746468,5542860.925419781,0.7841680421410337,1.2436031992285004,0.15389804277458186,0.0037864316482486035,2.6958074122945708,5.542860925419783,9.909514974030069,1.7877978732218656,1.4955608085609229,0.9751469149604117,1.2436031992285004
31.0,-3.0,3821173.6127922814,4997950.280325925,0.7645481444331407,0.7447045082618341,0.2379808946802796,0.0013248609346625101,0.7878451039381736,4.997950280325925,8.858793400121694,1.772485299622468,0.8894351546530639,0.596252176018114,0.7447045082618341
31.0,-1.0,4435445.01073773,3710497.7288655317,1.1953773684410387,0.6524354064560104,0.30738350505024714,0.0007664965622467722,0.2708431602171108,3.7104977288655325,10.087336196012595,2.7185938203219844,0.7727175836135058,0.4923608542192027,0.6524354064560104
31.0,1.0,8562676.284457706,5771346.189867091,1.483653207199982,0.8711850022475239,0.3160744043967944,0.0010020794894746354,0.4879872097885573,5.771346189867091,18.341798743452536,3.1780797997624415,1.0396916433855679,0.6670893117327751,0.8711850022475239
31.0,3.0,10797690.041904844,6622966.061950479,1.6303405363857322,0.9462408876552062,0.20609818030004692,0.0011538418192357208,0.8532255874781453,6.62296606195048,22.811826258346827,3.444351978398737,1.1328865920418243,0.7683223041816654,0.9462408876552062
31.0,5.0,8456822.261974934,6107183.594043266,1.38473358983729,1.4666219418710873,0.2667512381885867,0.0034756254387187193,1.656421424554439,6.107183594043264,18.130090698487002,2.9686500199814634,1.7409186255658684,1.1270071913746724,1.4666219418710873
31.0,7.0,1463976.5807853197,7408237.718826449,0.19761468737226628,1.5291309365323262,0.3998184847708651,0.0033839866650691324,0.5827213385466279,7.408237718826449,4.144399336107769,0.5594312025889323,1.7857051883496822,1.082761845601744,1.5291309365323262
31.0,9.0,-2617720.0432452774,9612414.16031199,-0.2723270137540884,1.090680483516297,0.43105956609479823,0.001113321343579798,0.11022775469793426,9.612414160311992,-4.018993911953423,-0.4181045307584809,1.2667809865724615,0.7752743453066638,1.090680483516297
31.0,11.0,-1726002.0221266476,6141020.727562635,-0.28106109695736137,1.0437194908089582,0.6027596796908228,0.0004725300259382319,0.020332072169931936,6.141020727562636,-2.235557869716164,-0.3640368546033966,1.2340667972241042,0.6372117482374954,1.0437194908089582
31.0,13.0,1521988.339382261,1890424.3292325824,0.8051040794635309,1.1510186880436515,0.730475200183039,0.0005343948977085889,0.006464111092851465,1.8904243292325826,4.260422853301652,2.2536860044703135,1.396756846216459,0.5686322991464127,1.1510186880436515
31.0,15.0,2646880.1610758756,-685239.186175944,-3.8627098602563787,1.4224152436302142,0.9984862482058574,0.0007574310675182611,0.0012448456889939026,-0.6852391861759437,6.510206496688882,-9.50063368824518,1.7080847904005683,0.5050224384149667,1.4224152436302142
31.0,17.0,-153497.1905431338,782445.6093104237,-0.19617617980937005,2.135197951706352,1.5814364019577796,0.0016942023680120016,0.0001836965806821421,0.7824456093104237,0.9094517934508637,1.1623195051888293,2.50070089141057,0.4818090246283621,2.135197951706352
31.0,19.0,5180394.854995451,-4414152.809902205,-1.1735875666502407,1.4851982729469568,1.188231259074345,0.0005809109028080244,3.5686685659440825e-07,-4.414152809902206,11.577235884528031,-2.6227537611649923,1.8007273673088382,0.3910061678916408,1.4851982729469568
31.0,21.0,-4880919.999738808,5458396.397500159,-0.8942040196959999,2.1571658542184164,1.499107160019385,0.0011146503057041705,1.2955339125892164e-06,5.458396397500159,-8.545393824940486,-1.5655502463789757,2.566213060380265,0.38215177238023695,2.1571658542184164
31.0,23.0,3491982.8086748603,-2493072.078420906,-1.4006746290651402,1.3880722072430653,1.107404912562744,0.0004284562707714118,5.720696693741761e-07,-2.493072078420906,8.200411791886852,-3.2892798659399105,1.6542446242386464,0.3058790956226872,1.3880722072430653
31.0,25.0,2740761.2056725165,-643498.3519099896,-4.259158081038699,0.6661528736132419,0.6456816808780144,0.00012518464979392326,3.513190921657889e-07,-0.6434983519099897,6.697968585882164,-10.408680249143904,0.7827781357288396,0.20901152393960917,0.6661528736132419
31.0,27.0,2314614.752410194,1681426.908517159,1.3765776797585805,0.14912277770720175,0.13521586279377373,6.587687252165142e-06,1.2926327119579073e-07,1.681426908517159,5.845675679357519,3.4766159918974937,0.18307474279834485,0.08928232959171016,0.14912277770720175
31.0,29.0,-48093.19640474112,5373070.081519861,-0.008950785244762184,0.10345261021172861,0.09172571206375925,2.9516033303322786e-06,3.2694967690781996e-06,5.373070081519861,1.1202597817276483,0.20849528569907735,0.12904405919224027,0.06897826158042662,0.10345261021172861
31.0,31.0,-388728.87939739326,5722942.5163032,-0.06792465209811283,0.05219742962823261,0.02196421739574482,4.063616184299895e-07,0.0002768818831378436,5.722942516303201,0.4389884157423446,0.07670676657886721,0.09411826383428167,0.0455044557969414,0.05219742962823261
31.0,37.0,660947.2125546944,3065977.2836249564,0.21557472590705087,0.3144135395680132,0.20253689235820035,0.0003323410220347285,0.1128278301011795,3.0659772836249566,2.53834059964652,0.8279058730159269,0.38165732332754815,0.2154483360449643,0.3144135395680132
31.0,39.0,1153554.3786669313,1884188.8190803896,0.6122286508577963,0.18664218089987716,0.15870446072829247,0.00016587843389328157,0.05803019551409613,1.8841888190803895,3.5235549318709936,1.870064664533316,0.2290750728616954,0.1417257495248946,0.18664218089987716
31.0,41.0,491719.7793449138,2428024.6698399307,0.20251844450053746,0.2320152280646129,0.23913345388455118,0.00023491652755173198,0.08444817326933522,2.428024669839931,2.1998857332269584,0.9060392839303347,0.28589078943862417,0.15828306441242707,0.2320152280646129
31.0,47.0,543909.9965992445,1969786.259334295,0.2761264040815592,0.2578237905759427,0.348042015935051,7.984987229520146e-05,0.011326239110506457,1.9697862593342954,2.30426616773562,1.1698051790219945,0.31469254171687894,0.16350912424616418,0.2578237905759427
31.0,49.0,433082.47564863565,2066115.5594921946,0.2096119327202965,0.27868783667474817,0.38475867465882657,0.00013535845529321757,0.019556287397112324,2.0661155594921943,2.0826111258344024,1.0079838546621576,0.34335688802071773,0.17697114529278524,0.27868783667474817
31.0,51.0,-122775.90373490902,2810120.109376166,-0.04369062493992996,0.17565996920419472,0.23865401454821117,7.381845019367969e-05,0.022539615295462403,2.8101201093761663,0.9708943670673127,0.3454992417682982,0.22988052747445162,0.13249640662573817,0.17565996920419472
31.0,53.0,276417.648025612,1726254.090861348,0.16012570193979267,0.4105917167568479,0.6705619301270065,0.0006725243458389901,0.10390146201404424,1.7262540908613482,1.7692814705883548,1.0249252876241048,0.5138030446339525,0.24826694335227656,0.4105917167568479
31.0,55.0,301640.1292302857,1696376.1154356329,0.17781441655869099,0.34780144856966927,0.5167215024220247,0.0005552229920109481,0.1491582648914641,1.6963761154356325,1.8197264329977023,1.0727140145629752,0.4420631710465464,0.23164731342298364,0.34780144856966927
31.0,57.0,321015.142247237,885089.6133087742,0.3626922488076323,0.7525019283088993,1.1712747203371445,0.0028465247023939885,0.6756648810536263,0.8850896133087742,1.858476459031605,2.099760782508757,0.9401775176343773,0.40013798132655076,0.7525019283088993
31.0,59.0,-298423.37134543684,2283962.3206193172,-0.13066037414510262,0.1532112275218152,0.22380181604805668,9.030608657440181e-05,0.09661662326486212,2.283962320619317,0.6195994318462573,0.27128268546840445,0.2231624161428876,0.12926864678007782,0.1532112275218152
31.0,61.0,28307.39825458548,1248028.4530376606,0.022681693022051058,0.413962481892102,0.8737888215774395,0.0009962080512212232,0.19962118778526816,1.2480284530376606,1.2730609710463017,1.0200576500861922,0.5331653930597624,0.2525340047327564,0.413962481892102
31.0,63.0,169143.2405054586,289753.7926163827,0.5837481503801902,1.1812857051861532,2.3516664676598085,0.008736177404572814,1.5055030819902824,0.28975379261638273,1.5547326555480478,5.365702521127735,1.4924592235174623,0.48650186404676105,1.1812857051861532
31.0,65.0,145960.46018358553,178815.29686164498,0.8162638361779514,1.24676400130603,2.663216854275152,0.009476974982924118,1.6850225810404627,0.178815296861645,1.508367094904302,8.435335910167534,1.6056491568602844,0.49399625131933333,1.24676400130603
31.0,67.0,114135.13416824823,96060.31661877535,1.1881611281920352,1.410125037178093,3.588314348762804,0.016671163169185783,2.004167417216104,0.09606031661877534,1.4447164428736272,15.039680210581901,1.7301202840466636,0.48191521881416877,1.410125037178093
31.0,69.0,55662.62720495204,353236.5617757038,0.15757889535878902,0.5433689926534941,1.3593682953199362,0.002359756734900385,0.4996036822544217,0.35323656177570373,1.327771428947035,3.7588731536520172,0.6849147891256478,0.3015274327827992,0.5433689926534941
33.0,-25.0,3439174.7145075235,1022034.4615778521,3.3650281314369836,1.5470261370525964,0.6274298405722871,0.012178745667487388,2.626898951505009,1.022034461577852,8.094795603552178,7.920276573702959,1.9354926639903334,1.1369575290463843,1.5470261370525964
33.0,-23.0,2972767.9769064235,1025962.0796753978,2.897541766696652,2.278331661115183,0.810342189789308,0.019521551773881495,5.563385426941354,1.0259620796753977,7.161982128349978,6.98074740795093,2.842531742827943,1.5710373036185719,2.278331661115183
33.0,-21.0,4783427.98910187,1785674.2501252154,2.6787797319508,1.7504171959136856,0.4327203316305816,0.009936265646869263,4.000928701227552,1.7856742501252154,10.783302152740868,6.038784594662055,2.17442091437218,1.3245415558829057,1.7504171959136856
33.0,-19.0,4570187.946720369,2758221.002773215,1.6569331979291497,1.0506660827743917,0.23509719396204667,0.003392512622905949,1.7923691646914515,2.7582210027732144,10.356822067977868,3.7548920327866213,1.2837402408504706,0.8572507712420082,1.0506660827743917
33.0,-17.0,3869497.777623362,2336615.817122351,1.6560265274540618,1.2249475488112096,0.3490527402375075,0.003862832333402655,1.7435352110974554,2.3366158171223512,8.955441729783855,3.8326547582875174,1.4764379606771005,0.9730883692028223,1.2249475488112096
33.0,-15.0,3361706.4017326026,2936564.9044797625,1.1447751066575378,1.3308135014311742,0.34337121611385546,0.004844862379559317,2.046131438273285,2.936564904479762,7.939858978002338,2.7037914148909143,1.6008408336416236,1.0462279105207035,1.3308135014311742
33.0,-13.0,3078105.3296669545,3324772.6428383826,0.9258092688825644,1.0969042237675422,0.330535328997153,0.003468138894982065,1.8575506896804705,3.3247726428383824,7.372656833871041,2.217492029042007,1.3242656824622567,0.876645252787421,1.0969042237675422
33.0,-11.0,3266154.032642018,2637431.615516518,1.2383843484041843,1.4692216290575637,0.18042428899646085,0.007464857522224286,3.3948678358391593,2.637431615516517,7.748754239821166,2.9379924750403976,1.7914545974073302,1.1046964842517681,1.4692216290575637
33.0,-9.0,2831770.5679071127,3039996.8789459504,0.9315044326259192,1.0502115665231326,0.2436290068698813,0.0034742556366215978,1.7719943041301793,3.0399968789459506,6.879987310351355,2.263156044007793,1.289987991908944,0.8302988658247912,1.0502115665231326
